id,pokemon_id,version_id,game_index
6322,366,12,366
6323,366,13,366
6324,366,14,366
6325,366,15,366
6326,366,16,366
6327,366,17,366
6328,366,18,366
6329,366,21,366
6330,366,22,366
6331,367,7,374
6332,367,8,374
6333,367,9,374
6334,367,10,374
6335,367,11,374
6336,367,12,367
6337,367,13,367
6338,367,14,367
6339,367,15,367
6340,367,16,367
6341,367,17,367
6342,367,18,367
6343,367,21,367
6344,367,22,367
6345,368,7,375
6346,368,8,375
6347,368,9,375
6348,368,10,375
6349,368,11,375
6350,368,12,368
6351,368,13,368
6352,368,14,368
6353,368,15,368
6354,368,16,368
6355,368,17,368
6356,368,18,368
6357,368,21,368
6358,368,22,368
6359,369,7,381
6360,369,8,381
6361,369,9,381
6362,369,10,381
6363,369,11,381
6364,369,12,369
6365,369,13,369
6366,369,14,369
6367,369,15,369
6368,369,16,369
6369,369,17,369
6370,369,18,369
6371,369,21,369
6372,369,22,369
6373,370,7,325
6374,370,8,325
6375,370,9,325
6376,370,10,325
6377,370,11,325
6378,370,12,370
6379,370,13,370
6380,370,14,370
6381,370,15,370
6382,370,16,370
6383,370,17,370
6384,370,18,370
6385,370,21,370
6386,370,22,370
6387,371,7,395
6388,371,8,395
6389,371,9,395
6390,371,10,395
6391,371,11,395
6392,371,12,371
6393,371,13,371
6394,371,14,371
6395,371,15,371
6396,371,16,371
6397,371,17,371
6398,371,18,371
6399,371,21,371
6400,371,22,371
6401,372,7,396
6402,372,8,396
6403,372,9,396
6404,372,10,396
6405,372,11,396
6406,372,12,372
6407,372,13,372
6408,372,14,372
6409,372,15,372
6410,372,16,372
6411,372,17,372
6412,372,18,372
6413,372,21,372
6414,372,22,372
6415,373,7,397
6416,373,8,397
6417,373,9,397
6418,373,10,397
6419,373,11,397
6420,373,12,373
6421,373,13,373
6422,373,14,373
6423,373,15,373
6424,373,16,373
6425,373,17,373
6426,373,18,373
6427,373,21,373
6428,373,22,373
6429,374,7,398
6430,374,8,398
6431,374,9,398
6432,374,10,398
6433,374,11,398
6434,374,12,374
6435,374,13,374
6436,374,14,374
6437,374,15,374
6438,374,16,374
6439,374,17,374
6440,374,18,374
6441,374,21,374
6442,374,22,374
6443,375,7,399
6444,375,8,399
6445,375,9,399
6446,375,10,399
6447,375,11,399
6448,375,12,375
6449,375,13,375
6450,375,14,375
6451,375,15,375
6452,375,16,375
6453,375,17,375
6454,375,18,375
6455,375,21,375
6456,375,22,375
6457,376,7,400
6458,376,8,400
6459,376,9,400
6460,376,10,400
6461,376,11,400
6462,376,12,376
6463,376,13,376
6464,376,14,376
6465,376,15,376
6466,376,16,376
6467,376,17,376
6468,376,18,376
6469,376,21,376
6470,376,22,376
6471,377,7,401
6472,377,8,401
6473,377,9,401
6474,377,10,401
6475,377,11,401
6476,377,12,377
6477,377,13,377
6478,377,14,377
6479,377,15,377
6480,377,16,377
6481,377,17,377
6482,377,18,377
6483,377,21,377
6484,377,22,377
6485,378,7,402
6486,378,8,402
6487,378,9,402
6488,378,10,402
6489,378,11,402
6490,378,12,378
6491,378,13,378
6492,378,14,378
6493,378,15,378
6494,378,16,378
6495,378,17,378
6496,378,18,378
6497,378,21,378
6498,378,22,378
6499,379,7,403
6500,379,8,403
6501,379,9,403
6502,379,10,403
6503,379,11,403
6504,379,12,379
6505,379,13,379
6506,379,14,379
6507,379,15,379
6508,379,16,379
6509,379,17,379
6510,379,18,379
6511,379,21,379
6512,379,22,379
6513,380,7,407
6514,380,8,407
6515,380,9,407
6516,380,10,407
6517,380,11,407
6518,380,12,380
6519,380,13,380
6520,380,14,380
6521,380,15,380
6522,380,16,380
6523,380,17,380
6524,380,18,380
6525,380,21,380
6526,380,22,380
6527,381,7,408
6528,381,8,408
6529,381,9,408
6530,381,10,408
6531,381,11,408
6532,381,12,381
6533,381,13,381
6534,381,14,381
6535,381,15,381
6536,381,16,381
6537,381,17,381
6538,381,18,381
6539,381,21,381
6540,381,22,381
6541,382,7,404
6542,382,8,404
6543,382,9,404
6544,382,10,404
6545,382,11,404
6546,382,12,382
6547,382,13,382
6548,382,14,382
6549,382,15,382
6550,382,16,382
6551,382,17,382
6552,382,18,382
6553,382,21,382
6554,382,22,382
6555,383,7,405
6556,383,8,405
6557,383,9,405
6558,383,10,405
6559,383,11,405
6560,383,12,383
6561,383,13,383
6562,383,14,383
6563,383,15,383
6564,383,16,383
6565,383,17,383
6566,383,18,383
6567,383,21,383
6568,383,22,383
6569,384,7,406
6570,384,8,406
6571,384,9,406
6572,384,10,406
6573,384,11,406
6574,384,12,384
6575,384,13,384
6576,384,14,384
6577,384,15,384
6578,384,16,384
6579,384,17,384
6580,384,18,384
6581,384,21,384
6582,384,22,384
6583,385,7,409
6584,385,8,409
6585,385,9,409
6586,385,10,409
6587,385,11,409
6588,385,12,385
6589,385,13,385
6590,385,14,385
6591,385,15,385
6592,385,16,385
6593,385,17,385
6594,385,18,385
6595,385,21,385
6596,385,22,385
6597,386,7,410
6598,386,8,410
6599,386,12,386
6600,386,13,386
6601,386,14,386
6602,386,15,386
6603,386,16,386
6604,386,17,386
6605,386,18,386
6606,386,21,386
6607,386,22,386
6608,387,12,387
6609,387,13,387
6610,387,14,387
6611,387,15,387
6612,387,16,387
6613,387,17,387
6614,387,18,387
6615,387,21,387
6616,387,22,387
6617,388,12,388
6618,388,13,388
6619,388,14,388
6620,388,15,388
6621,388,16,388
6622,388,17,388
6623,388,18,388
6624,388,21,388
6625,388,22,388
6626,389,12,389
6627,389,13,389
6628,389,14,389
6629,389,15,389
6630,389,16,389
6631,389,17,389
6632,389,18,389
6633,389,21,389
6634,389,22,389
6635,390,12,390
6636,390,13,390
6637,390,14,390
6638,390,15,390
6639,390,16,390
6640,390,17,390
6641,390,18,390
6642,390,21,390
6643,390,22,390
6644,391,12,391
6645,391,13,391
6646,391,14,391
6647,391,15,391
6648,391,16,391
6649,391,17,391
6650,391,18,391
6651,391,21,391
6652,391,22,391
6653,392,12,392
6654,392,13,392
6655,392,14,392
6656,392,15,392
6657,392,16,392
6658,392,17,392
6659,392,18,392
6660,392,21,392
6661,392,22,392
6662,393,12,393
6663,393,13,393
6664,393,14,393
6665,393,15,393
6666,393,16,393
6667,393,17,393
6668,393,18,393
6669,393,21,393
6670,393,22,393
6671,394,12,394
6672,394,13,394
6673,394,14,394
6674,394,15,394
6675,394,16,394
6676,394,17,394
6677,394,18,394
6678,394,21,394
6679,394,22,394
6680,395,12,395
6681,395,13,395
6682,395,14,395
6683,395,15,395
6684,395,16,395
6685,395,17,395
6686,395,18,395
6687,395,21,395
6688,395,22,395
6689,396,12,396
6690,396,13,396
6691,396,14,396
6692,396,15,396
6693,396,16,396
6694,396,17,396
6695,396,18,396
6696,396,21,396
6697,396,22,396
6698,397,12,397
6699,397,13,397
6700,397,14,397
6701,397,15,397
6702,397,16,397
6703,397,17,397
6704,397,18,397
6705,397,21,397
6706,397,22,397
6707,398,12,398
6708,398,13,398
6709,398,14,398
6710,398,15,398
6711,398,16,398
6712,398,17,398
6713,398,18,398
6714,398,21,398
6715,398,22,398
6716,399,12,399
6717,399,13,399
6718,399,14,399
6719,399,15,399
6720,399,16,399
6721,399,17,399
6722,399,18,399
6723,399,21,399
6724,399,22,399
6725,400,12,400
6726,400,13,400
6727,400,14,400
6728,400,15,400
6729,400,16,400
6730,400,17,400
6731,400,18,400
6732,400,21,400
6733,400,22,400
6734,401,12,401
6735,401,13,401
6736,401,14,401
6737,401,15,401
6738,401,16,401
6739,401,17,401
6740,401,18,401
6741,401,21,401
6742,401,22,401
6743,402,12,402
6744,402,13,402
6745,402,14,402
6746,402,15,402
6747,402,16,402
6748,402,17,402
6749,402,18,402
6750,402,21,402
6751,402,22,402
6752,403,12,403
6753,403,13,403
6754,403,14,403
6755,403,15,403
6756,403,16,403
6757,403,17,403
6758,403,18,403
6759,403,21,403
6760,403,22,403
6761,404,12,404
6762,404,13,404
6763,404,14,404
6764,404,15,404
6765,404,16,404
6766,404,17,404
6767,404,18,404
6768,404,21,404
6769,404,22,404
6770,405,12,405
6771,405,13,405
6772,405,14,405
6773,405,15,405
6774,405,16,405
6775,405,17,405
6776,405,18,405
6777,405,21,405
6778,405,22,405
6779,406,12,406
6780,406,13,406
6781,406,14,406
6782,406,15,406
6783,406,16,406
6784,406,17,406
6785,406,18,406
6786,406,21,406
6787,406,22,406
6788,407,12,407
6789,407,13,407
6790,407,14,407
6791,407,15,407
6792,407,16,407
6793,407,17,407
6794,407,18,407
6795,407,21,407
6796,407,22,407
6797,408,12,408
6798,408,13,408
6799,408,14,408
6800,408,15,408
6801,408,16,408
6802,408,17,408
6803,408,18,408
6804,408,21,408
6805,408,22,408
6806,409,12,409
6807,409,13,409
6808,409,14,409
6809,409,15,409
6810,409,16,409
6811,409,17,409
6812,409,18,409
6813,409,21,409
6814,409,22,409
6815,410,12,410
6816,410,13,410
6817,410,14,410
6818,410,15,410
6819,410,16,410
6820,410,17,410
6821,410,18,410
6822,410,21,410
6823,410,22,410
6824,411,12,411
6825,411,13,411
6826,411,14,411
6827,411,15,411
6828,411,16,411
6829,411,17,411
6830,411,18,411
6831,411,21,411
6832,411,22,411
6833,412,12,412
6834,412,13,412
6835,412,14,412
6836,412,15,412
6837,412,16,412
6838,412,17,412
6839,412,18,412
6840,412,21,412
6841,412,22,412
6842,413,12,413
6843,413,13,413
6844,413,14,413
6845,413,15,413
6846,413,16,413
6847,413,17,413
6848,413,18,413
6849,413,21,413
6850,413,22,413
6851,414,12,414
6852,414,13,414
6853,414,14,414
6854,414,15,414
6855,414,16,414
6856,414,17,414
6857,414,18,414
6858,414,21,414
6859,414,22,414
6860,415,12,415
6861,415,13,415
6862,415,14,415
6863,415,15,415
6864,415,16,415
6865,415,17,415
6866,415,18,415
6867,415,21,415
6868,415,22,415
6869,416,12,416
6870,416,13,416
6871,416,14,416
6872,416,15,416
6873,416,16,416
6874,416,17,416
6875,416,18,416
6876,416,21,416
6877,416,22,416
6878,417,12,417
6879,417,13,417
6880,417,14,417
6881,417,15,417
6882,417,16,417
6883,417,17,417
6884,417,18,417
6885,417,21,417
6886,417,22,417
6887,418,12,418
6888,418,13,418
6889,418,14,418
6890,418,15,418
6891,418,16,418
6892,418,17,418
6893,418,18,418
6894,418,21,418
6895,418,22,418
6896,419,12,419
6897,419,13,419
6898,419,14,419
6899,419,15,419
6900,419,16,419
6901,419,17,419
6902,419,18,419
6903,419,21,419
6904,419,22,419
6905,420,12,420
6906,420,13,420
6907,420,14,420
6908,420,15,420
6909,420,16,420
6910,420,17,420
6911,420,18,420
6912,420,21,420
6913,420,22,420
6914,421,12,421
6915,421,13,421
6916,421,14,421
6917,421,15,421
6918,421,16,421
6919,421,17,421
6920,421,18,421
6921,421,21,421
6922,421,22,421
6923,422,12,422
6924,422,13,422
6925,422,14,422
6926,422,15,422
6927,422,16,422
6928,422,17,422
6929,422,18,422
6930,422,21,422
6931,422,22,422
6932,423,12,423
6933,423,13,423
6934,423,14,423
6935,423,15,423
6936,423,16,423
6937,423,17,423
6938,423,18,423
6939,423,21,423
6940,423,22,423
6941,424,12,424
6942,424,13,424
6943,424,14,424
6944,424,15,424
6945,424,16,424
6946,424,17,424
6947,424,18,424
6948,424,21,424
6949,424,22,424
6950,425,12,425
6951,425,13,425
6952,425,14,425
6953,425,15,425
6954,425,16,425
6955,425,17,425
6956,425,18,425
6957,425,21,425
6958,425,22,425
6959,426,12,426
6960,426,13,426
6961,426,14,426
6962,426,15,426
6963,426,16,426
6964,426,17,426
6965,426,18,426
6966,426,21,426
6967,426,22,426
6968,427,12,427
6969,427,13,427
6970,427,14,427
6971,427,15,427
6972,427,16,427
6973,427,17,427
6974,427,18,427
6975,427,21,427
6976,427,22,427
6977,428,12,428
6978,428,13,428
6979,428,14,428
6980,428,15,428
6981,428,16,428
6982,428,17,428
6983,428,18,428
6984,428,21,428
6985,428,22,428
6986,429,12,429
6987,429,13,429
6988,429,14,429
6989,429,15,429
6990,429,16,429
6991,429,17,429
6992,429,18,429
6993,429,21,429
6994,429,22,429
6995,430,12,430
6996,430,13,430
6997,430,14,430
6998,430,15,430
6999,430,16,430
7000,430,17,430
7001,430,18,430
7002,430,21,430
7003,430,22,430
7004,431,12,431
7005,431,13,431
7006,431,14,431
7007,431,15,431
7008,431,16,431
7009,431,17,431
7010,431,18,431
7011,431,21,431
7012,431,22,431
7013,432,12,432
7014,432,13,432
7015,432,14,432
7016,432,15,432
7017,432,16,432
7018,432,17,432
7019,432,18,432
7020,432,21,432
7021,432,22,432
7022,433,12,433
7023,433,13,433
7024,433,14,433
7025,433,15,433
7026,433,16,433
7027,433,17,433
7028,433,18,433
7029,433,21,433
7030,433,22,433
7031,434,12,434
7032,434,13,434
7033,434,14,434
7034,434,15,434
7035,434,16,434
7036,434,17,434
7037,434,18,434
7038,434,21,434
7039,434,22,434
7040,435,12,435
7041,435,13,435
7042,435,14,435
7043,435,15,435
7044,435,16,435
7045,435,17,435
7046,435,18,435
7047,435,21,435
7048,435,22,435
7049,436,12,436
7050,436,13,436
7051,436,14,436
7052,436,15,436
7053,436,16,436
7054,436,17,436
7055,436,18,436
7056,436,21,436
7057,436,22,436
7058,437,12,437
7059,437,13,437
7060,437,14,437
7061,437,15,437
7062,437,16,437
7063,437,17,437
7064,437,18,437
7065,437,21,437
7066,437,22,437
7067,438,12,438
7068,438,13,438
7069,438,14,438
7070,438,15,438
7071,438,16,438
7072,438,17,438
7073,438,18,438
7074,438,21,438
7075,438,22,438
7076,439,12,439
7077,439,13,439
7078,439,14,439
7079,439,15,439
7080,439,16,439
7081,439,17,439
7082,439,18,439
7083,439,21,439
7084,439,22,439
7085,440,12,440
7086,440,13,440
7087,440,14,440
7088,440,15,440
7089,440,16,440
7090,440,17,440
7091,440,18,440
7092,440,21,440
7093,440,22,440
7094,441,12,441
7095,441,13,441
7096,441,14,441
7097,441,15,441
7098,441,16,441
7099,441,17,441
7100,441,18,441
7101,441,21,441
7102,441,22,441
7103,442,12,442
7104,442,13,442
7105,442,14,442
7106,442,15,442
7107,442,16,442
7108,442,17,442
7109,442,18,442
7110,442,21,442
7111,442,22,442
7112,443,12,443
7113,443,13,443
7114,443,14,443
7115,443,15,443
7116,443,16,443
7117,443,17,443
7118,443,18,443
7119,443,21,443
7120,443,22,443
7121,444,12,444
7122,444,13,444
7123,444,14,444
7124,444,15,444
7125,444,16,444
7126,444,17,444
7127,444,18,444
7128,444,21,444
7129,444,22,444
7130,445,12,445
7131,445,13,445
7132,445,14,445
7133,445,15,445
7134,445,16,445
7135,445,17,445
7136,445,18,445
7137,445,21,445
7138,445,22,445
7139,446,12,446
7140,446,13,446
7141,446,14,446
7142,446,15,446
7143,446,16,446
7144,446,17,446
7145,446,18,446
7146,446,21,446
7147,446,22,446
7148,447,12,447
7149,447,13,447
7150,447,14,447
7151,447,15,447
7152,447,16,447
7153,447,17,447
7154,447,18,447
7155,447,21,447
7156,447,22,447
7157,448,12,448
7158,448,13,448
7159,448,14,448
7160,448,15,448
7161,448,16,448
7162,448,17,448
7163,448,18,448
7164,448,21,448
7165,448,22,448
7166,449,12,449
7167,449,13,449
7168,449,14,449
7169,449,15,449
7170,449,16,449
7171,449,17,449
7172,449,18,449
7173,449,21,449
7174,449,22,449
7175,450,12,450
7176,450,13,450
7177,450,14,450
7178,450,15,450
7179,450,16,450
7180,450,17,450
7181,450,18,450
7182,450,21,450
7183,450,22,450
7184,451,12,451
7185,451,13,451
7186,451,14,451
7187,451,15,451
7188,451,16,451
7189,451,17,451
7190,451,18,451
7191,451,21,451
7192,451,22,451
7193,452,12,452
7194,452,13,452
7195,452,14,452
7196,452,15,452
7197,452,16,452
7198,452,17,452
7199,452,18,452
7200,452,21,452
7201,452,22,452
7202,453,12,453
7203,453,13,453
7204,453,14,453
7205,453,15,453
7206,453,16,453
7207,453,17,453
7208,453,18,453
7209,453,21,453
7210,453,22,453
7211,454,12,454
7212,454,13,454
7213,454,14,454
7214,454,15,454
7215,454,16,454
7216,454,17,454
7217,454,18,454
7218,454,21,454
7219,454,22,454
7220,455,12,455
7221,455,13,455
7222,455,14,455
7223,455,15,455
7224,455,16,455
7225,455,17,455
7226,455,18,455
7227,455,21,455
7228,455,22,455
7229,456,12,456
7230,456,13,456
7231,456,14,456
7232,456,15,456
7233,456,16,456
7234,456,17,456
7235,456,18,456
7236,456,21,456
7237,456,22,456
7238,457,12,457
7239,457,13,457
7240,457,14,457
7241,457,15,457
7242,457,16,457
7243,457,17,457
7244,457,18,457
7245,457,21,457
7246,457,22,457
7247,458,12,458
7248,458,13,458
7249,458,14,458
7250,458,15,458
7251,458,16,458
7252,458,17,458
7253,458,18,458
7254,458,21,458
7255,458,22,458
7256,459,12,459
7257,459,13,459
7258,459,14,459
7259,459,15,459
7260,459,16,459
7261,459,17,459
7262,459,18,459
7263,459,21,459
7264,459,22,459
7265,460,12,460
7266,460,13,460
7267,460,14,460
7268,460,15,460
7269,460,16,460
7270,460,17,460
7271,460,18,460
7272,460,21,460
7273,460,22,460
7274,461,12,461
7275,461,13,461
7276,461,14,461
7277,461,15,461
7278,461,16,461
7279,461,17,461
7280,461,18,461
7281,461,21,461
7282,461,22,461
7283,462,12,462
7284,462,13,462
7285,462,14,462
7286,462,15,462
7287,462,16,462
7288,462,17,462
7289,462,18,462
7290,462,21,462
7291,462,22,462
7292,463,12,463
7293,463,13,463
7294,463,14,463
7295,463,15,463
7296,463,16,463
7297,463,17,463
7298,463,18,463
7299,463,21,463
7300,463,22,463
7301,464,12,464
7302,464,13,464
7303,464,14,464
7304,464,15,464
7305,464,16,464
7306,464,17,464
7307,464,18,464
7308,464,21,464
7309,464,22,464
7310,465,12,465
7311,465,13,465
7312,465,14,465
7313,465,15,465
7314,465,16,465
7315,465,17,465
7316,465,18,465
7317,465,21,465
7318,465,22,465
7319,466,12,466
7320,466,13,466
7321,466,14,466
7322,466,15,466
7323,466,16,466
7324,466,17,466
7325,466,18,466
7326,466,21,466
7327,466,22,466
7328,467,12,467
7329,467,13,467
7330,467,14,467
7331,467,15,467
7332,467,16,467
7333,467,17,467
7334,467,18,467
7335,467,21,467
7336,467,22,467
7337,468,12,468
7338,468,13,468
7339,468,14,468
7340,468,15,468
7341,468,16,468
7342,468,17,468
7343,468,18,468
7344,468,21,468
7345,468,22,468
7346,469,12,469
7347,469,13,469
7348,469,14,469
7349,469,15,469
7350,469,16,469
7351,469,17,469
7352,469,18,469
7353,469,21,469
7354,469,22,469
7355,470,12,470
7356,470,13,470
7357,470,14,470
7358,470,15,470
7359,470,16,470
7360,470,17,470
7361,470,18,470
7362,470,21,470
7363,470,22,470
7364,471,12,471
7365,471,13,471
7366,471,14,471
7367,471,15,471
7368,471,16,471
7369,471,17,471
7370,471,18,471
7371,471,21,471
7372,471,22,471
7373,472,12,472
7374,472,13,472
7375,472,14,472
7376,472,15,472
7377,472,16,472
7378,472,17,472
7379,472,18,472
7380,472,21,472
7381,472,22,472
7382,473,12,473
7383,473,13,473
7384,473,14,473
7385,473,15,473
7386,473,16,473
7387,473,17,473
7388,473,18,473
7389,473,21,473
7390,473,22,473
7391,474,12,474
7392,474,13,474
7393,474,14,474
7394,474,15,474
7395,474,16,474
7396,474,17,474
7397,474,18,474
7398,474,21,474
7399,474,22,474
7400,475,12,475
7401,475,13,475
7402,475,14,475
7403,475,15,475
7404,475,16,475
7405,475,17,475
7406,475,18,475
7407,475,21,475
7408,475,22,475
7409,476,12,476
7410,476,13,476
7411,476,14,476
7412,476,15,476
7413,476,16,476
7414,476,17,476
7415,476,18,476
7416,476,21,476
7417,476,22,476
7418,477,12,477
7419,477,13,477
7420,477,14,477
7421,477,15,477
7422,477,16,477
7423,477,17,477
7424,477,18,477
7425,477,21,477
7426,477,22,477
7427,478,12,478
7428,478,13,478
7429,478,14,478
7430,478,15,478
7431,478,16,478
7432,478,17,478
7433,478,18,478
7434,478,21,478
7435,478,22,478
7436,479,12,479
7437,479,13,479
7438,479,14,479
7439,479,15,479
7440,479,16,479
7441,479,17,479
7442,479,18,479
7443,479,21,479
7444,479,22,479
7445,480,12,480
7446,480,13,480
7447,480,14,480
7448,480,15,480
7449,480,16,480
7450,480,17,480
7451,480,18,480
7452,480,21,480
7453,480,22,480
7454,481,12,481
7455,481,13,481
7456,481,14,481
7457,481,15,481
7458,481,16,481
7459,481,17,481
7460,481,18,481
7461,481,21,481
7462,481,22,481
7463,482,12,482
7464,482,13,482
7465,482,14,482
7466,482,15,482
7467,482,16,482
7468,482,17,482
7469,482,18,482
7470,482,21,482
7471,482,22,482
7472,483,12,483
7473,483,13,483
7474,483,14,483
7475,483,15,483
7476,483,16,483
7477,483,17,483
7478,483,18,483
7479,483,21,483
7480,483,22,483
7481,484,12,484
7482,484,13,484
7483,484,14,484
7484,484,15,484
7485,484,16,484
7486,484,17,484
7487,484,18,484
7488,484,21,484
7489,484,22,484
7490,485,12,485
7491,485,13,485
7492,485,14,485
7493,485,15,485
7494,485,16,485
7495,485,17,485
7496,485,18,485
7497,485,21,485
7498,485,22,485
7499,486,12,486
7500,486,13,486
7501,486,14,486
7502,486,15,486
7503,486,16,486
7504,486,17,486
7505,486,18,486
7506,486,21,486
7507,486,22,486
7508,487,12,487
7509,487,13,487
7510,487,14,487
7511,487,15,487
7512,487,16,487
7513,487,17,487
7514,487,18,487
7515,487,21,487
7516,487,22,487
7517,488,12,488
7518,488,13,488
7519,488,14,488
7520,488,15,488
7521,488,16,488
7522,488,17,488
7523,488,18,488
7524,488,21,488
7525,488,22,488
7526,489,12,489
7527,489,13,489
7528,489,14,489
7529,489,15,489
7530,489,16,489
7531,489,17,489
7532,489,18,489
7533,489,21,489
7534,489,22,489
7535,490,12,490
7536,490,13,490
7537,490,14,490
7538,490,15,490
7539,490,16,490
7540,490,17,490
7541,490,18,490
7542,490,21,490
7543,490,22,490
7544,491,12,491
7545,491,13,491
7546,491,14,491
7547,491,15,491
7548,491,16,491
7549,491,17,491
7550,491,18,491
7551,491,21,491
7552,491,22,491
7553,492,12,492
7554,492,13,492
7555,492,14,492
7556,492,15,492
7557,492,16,492
7558,492,17,492
7559,492,18,492
7560,492,21,492
7561,492,22,492
7562,493,12,493
7563,493,13,493
7564,493,14,493
7565,493,15,493
7566,493,16,493
7567,493,17,493
7568,493,18,493
7569,493,21,493
7570,493,22,493
7571,494,17,494
7572,494,18,494
7573,494,21,494
7574,494,22,494
7575,495,17,495
7576,495,18,495
7577,495,21,495
7578,495,22,495
7579,496,17,496
7580,496,18,496
7581,496,21,496
7582,496,22,496
7583,497,17,497
7584,497,18,497
7585,497,21,497
7586,497,22,497
7587,498,17,498
7588,498,18,498
7589,498,21,498
7590,498,22,498
7591,499,17,499
7592,499,18,499
7593,499,21,499
7594,499,22,499
7595,500,17,500
7596,500,18,500
7597,500,21,500
7598,500,22,500
7599,501,17,501
7600,501,18,501
7601,501,21,501
7602,501,22,501
7603,502,17,502
7604,502,18,502
7605,502,21,502
7606,502,22,502
7607,503,17,503
7608,503,18,503
7609,503,21,503
7610,503,22,503
7611,504,17,504
7612,504,18,504
7613,504,21,504
7614,504,22,504
7615,505,17,505
7616,505,18,505
7617,505,21,505
7618,505,22,505
7619,506,17,506
7620,506,18,506
7621,506,21,506
7622,506,22,506
7623,507,17,507
7624,507,18,507
7625,507,21,507
7626,507,22,507
7627,508,17,508
7628,508,18,508
7629,508,21,508
7630,508,22,508
7631,509,17,509
7632,509,18,509
7633,509,21,509
7634,509,22,509
7635,510,17,510
7636,510,18,510
7637,510,21,510
7638,510,22,510
7639,511,17,511
7640,511,18,511
7641,511,21,511
7642,511,22,511
7643,512,17,512
7644,512,18,512
7645,512,21,512
7646,512,22,512
7647,513,17,513
7648,513,18,513
7649,513,21,513
7650,513,22,513
7651,514,17,514
7652,514,18,514
7653,514,21,514
7654,514,22,514
7655,515,17,515
7656,515,18,515
7657,515,21,515
7658,515,22,515
7659,516,17,516
7660,516,18,516
7661,516,21,516
7662,516,22,516
7663,517,17,517
7664,517,18,517
7665,517,21,517
7666,517,22,517
7667,518,17,518
7668,518,18,518
7669,518,21,518
7670,518,22,518
7671,519,17,519
7672,519,18,519
7673,519,21,519
7674,519,22,519
7675,520,17,520
7676,520,18,520
7677,520,21,520
7678,520,22,520
7679,521,17,521
7680,521,18,521
7681,521,21,521
7682,521,22,521
7683,522,17,522
7684,522,18,522
7685,522,21,522
7686,522,22,522
7687,523,17,523
7688,523,18,523
7689,523,21,523
7690,523,22,523
7691,524,17,524
7692,524,18,524
7693,524,21,524
7694,524,22,524
7695,525,17,525
7696,525,18,525
7697,525,21,525
7698,525,22,525
7699,526,17,526
7700,526,18,526
7701,526,21,526
7702,526,22,526
7703,527,17,527
7704,527,18,527
7705,527,21,527
7706,527,22,527
7707,528,17,528
7708,528,18,528
7709,528,21,528
7710,528,22,528
7711,529,17,529
7712,529,18,529
7713,529,21,529
7714,529,22,529
7715,530,17,530
7716,530,18,530
7717,530,21,530
7718,530,22,530
7719,531,17,531
7720,531,18,531
7721,531,21,531
7722,531,22,531
7723,532,17,532
7724,532,18,532
7725,532,21,532
7726,532,22,532
7727,533,17,533
7728,533,18,533
7729,533,21,533
7730,533,22,533
7731,534,17,534
7732,534,18,534
7733,534,21,534
7734,534,22,534
7735,535,17,535
7736,535,18,535
7737,535,21,535
7738,535,22,535
7739,536,17,536
7740,536,18,536
7741,536,21,536
7742,536,22,536
7743,537,17,537
7744,537,18,537
7745,537,21,537
7746,537,22,537
7747,538,17,538
7748,538,18,538
7749,538,21,538
7750,538,22,538
7751,539,17,539
7752,539,18,539
7753,539,21,539
7754,539,22,539
7755,540,17,540
7756,540,18,540
7757,540,21,540
7758,540,22,540
7759,541,17,541
7760,541,18,541
7761,541,21,541
7762,541,22,541
7763,542,17,542
7764,542,18,542
7765,542,21,542
7766,542,22,542
7767,543,17,543
7768,543,18,543
7769,543,21,543
7770,543,22,543
7771,544,17,544
7772,544,18,544
7773,544,21,544
7774,544,22,544
7775,545,17,545
7776,545,18,545
7777,545,21,545
7778,545,22,545
7779,546,17,546
7780,546,18,546
7781,546,21,546
7782,546,22,546
7783,547,17,547
7784,547,18,547
7785,547,21,547
7786,547,22,547
7787,548,17,548
7788,548,18,548
7789,548,21,548
7790,548,22,548
7791,549,17,549
7792,549,18,549
7793,549,21,549
7794,549,22,549
7795,550,17,550
7796,550,18,550
7797,550,21,550
7798,550,22,550
7799,551,17,551
7800,551,18,551
7801,551,21,551
7802,551,22,551
7803,552,17,552
7804,552,18,552
7805,552,21,552
7806,552,22,552
7807,553,17,553
7808,553,18,553
7809,553,21,553
7810,553,22,553
7811,554,17,554
7812,554,18,554
7813,554,21,554
7814,554,22,554
7815,555,17,555
7816,555,18,555
7817,555,21,555
7818,555,22,555
7819,556,17,556
7820,556,18,556
7821,556,21,556
7822,556,22,556
7823,557,17,557
7824,557,18,557
7825,557,21,557
7826,557,22,557
7827,558,17,558
7828,558,18,558
7829,558,21,558
7830,558,22,558
7831,559,17,559
7832,559,18,559
7833,559,21,559
7834,559,22,559
7835,560,17,560
7836,560,18,560
7837,560,21,560
7838,560,22,560
7839,561,17,561
7840,561,18,561
7841,561,21,561
7842,561,22,561
7843,562,17,562
7844,562,18,562
7845,562,21,562
7846,562,22,562
7847,563,17,563
7848,563,18,563
7849,563,21,563
7850,563,22,563
7851,564,17,564
7852,564,18,564
7853,564,21,564
7854,564,22,564
7855,565,17,565
7856,565,18,565
7857,565,21,565
7858,565,22,565
7859,566,17,566
7860,566,18,566
7861,566,21,566
7862,566,22,566
7863,567,17,567
7864,567,18,567
7865,567,21,567
7866,567,22,567
7867,568,17,568
7868,568,18,568
7869,568,21,568
7870,568,22,568
7871,569,17,569
7872,569,18,569
7873,569,21,569
7874,569,22,569
