id,item_id,local_language_id,name
3869,562,5,Vieillecarte
3870,562,6,"Alte Karte"
3871,562,7,"Mapa Viejo"
3872,562,8,"Mappa Stinta"
3873,562,9,"Old Sea Map"
3874,563,1,アクアカセット
3875,563,3,아쿠아카세트
3876,563,5,"Module Aqua"
3877,563,6,Aquamodul
3878,563,7,HidroROM
3879,563,8,Idromodulo
3880,563,9,"Douse Drive"
3881,564,1,イナズマカセット
3882,564,3,번개카세트
3883,564,5,"Module Choc"
3884,564,6,Blitzmodul
3885,564,7,FulgoROM
3886,564,8,Voltmodulo
3887,564,9,"Shock Drive"
3888,565,1,ブレイズカセット
3889,565,3,블레이즈카세트
3890,565,5,"Module Pyro"
3891,565,6,Flammenmodul
3892,565,7,PiroROM
3893,565,8,Piromodulo
3894,565,9,"Burn Drive"
3895,566,1,フリーズカセット
3896,566,3,프리즈카세트
3897,566,5,"Module Cryo"
3898,566,6,Gefriermodul
3899,566,7,CrioROM
3900,566,8,Gelomodulo
3901,566,9,"Chill Drive"
3902,567,1,ハートスイーツ
3903,567,3,하트스위트
3904,567,5,Chococœur
3905,567,6,Herzkonfekt
3906,567,7,"Corazón Dulce"
3907,567,8,Dolcecuore
3908,567,9,"Sweet Heart"
3909,568,1,はじめてメール
3910,568,3,첫메일
3911,568,5,"Lettre Salut"
3912,568,6,Grußbrief
3913,568,7,"Carta Inicial"
3914,568,8,"Messaggio Inizio"
3915,568,9,"Greet Mail"
3916,569,1,だいすきメール
3917,569,3,애호메일
3918,569,5,"Lettre Fan"
3919,569,6,Faiblebrief
3920,569,7,"Carta Favoritos"
3921,569,8,"Messaggio TVB"
3922,569,9,"Favored Mail"
3923,570,1,おさそいメール
3924,570,3,권유메일
3925,570,5,"Lettre Invit"
3926,570,6,Einladebrief
3927,570,7,"Carta Invitar"
3928,570,8,"Messaggio Invito"
3929,570,9,"RSVP Mail"
3930,571,1,かんしゃメール
3931,571,3,감사메일
3932,571,5,"Lettre Merci"
3933,571,6,Dankesbrief
3934,571,7,"Carta Gracias"
3935,571,8,"Messaggio Grazie"
3936,571,9,"Thanks Mail"
3937,572,1,しつもんメール
3938,572,3,질문메일
3939,572,5,"Lettre Demande"
3940,572,6,Fragebrief
3941,572,7,"Carta Pregunta"
3942,572,8,"Messaggio Chiedi"
3943,572,9,"Inquiry Mail"
3944,573,1,おすすめメール
3945,573,3,추천메일
3946,573,5,"Lettre Avis"
3947,573,6,Insiderbrief
3948,573,7,"Carta Gustos"
3949,573,8,"Mess. Sugg."
3950,573,9,"Like Mail"
3951,574,1,おかえしメール
3952,574,3,답장메일
3953,574,5,"Lettre Réponse"
3954,574,6,Rückbrief
3955,574,7,"Carta Respuesta"
3956,574,8,"Mess. Risp."
3957,574,9,"Reply Mail"
3958,575,1,ブリッジメールＳ
3959,575,3,브리지메일S
3960,575,5,"Lettre PontS"
3961,575,6,"Brückbrief H"
3962,575,7,"Carta Puente S"
3963,575,8,"Mess. Frec."
3964,575,9,"Bridge Mail S"
3965,576,1,ブリッジメールＨ
3966,576,3,브리지메일M
3967,576,5,"Lettre PontY"
3968,576,6,"Brückbrief M"
3969,576,7,"Carta Puente F"
3970,576,8,"Mess. Libec."
3971,576,9,"Bridge Mail D"
3972,577,1,ブリッジメールＣ
3973,577,3,브리지메일C
3974,577,5,"Lettre PontF"
3975,577,6,"Brückbrief Z"
3976,577,7,"Carta Puente A"
3977,577,8,"Mess. Prop."
3978,577,9,"Bridge Mail T"
3979,578,1,ブリッジメールＶ
3980,578,3,브리지메일V
3981,578,5,"Lettre PontH"
3982,578,6,"Brückbrief D"
3983,578,7,"Carta Puente V"
3984,578,8,"Mess. Vill."
3985,578,9,"Bridge Mail V"
3986,579,1,ブリッジメールＷ
3987,579,3,브리지메일W
3988,579,5,"Lettre PontI"
3989,579,6,"Brückbrief W"
3990,579,7,"Carta Puente P"
3991,579,8,"Mess. Merav."
3992,579,9,"Bridge Mail M"
3993,580,1,きれいなウロコ
3994,580,3,고운비늘
3995,580,5,Bel'Écaille
3996,580,6,Schönschuppe
3997,580,7,"Escama Bella"
3998,580,8,"Squama Bella"
3999,580,9,"Prism Scale"
4000,581,1,しんかのきせき
4001,581,3,진화의휘석
4002,581,5,Évoluroc
4003,581,6,Evolith
4004,581,7,"Mineral Evol"
4005,581,8,Evolcondensa
4006,581,9,Eviolite
4007,582,1,かるいし
4008,582,3,가벼운돌
4009,582,5,Pierrallégée
4010,582,6,Leichtstein
4011,582,7,"Piedra Pómez"
4012,582,8,Pietralieve
4013,582,9,"Float Stone"
4014,583,1,ゴツゴツメット
4015,583,3,울퉁불퉁멧
4016,583,5,"Casque Brut"
4017,583,6,Beulenhelm
4018,583,7,"Casco Dentado"
4019,583,8,Bitorzolelmo
4020,583,9,"Rocky Helmet"
4021,584,1,ふうせん
4022,584,3,풍선
4023,584,5,Ballon
4024,584,6,Luftballon
4025,584,7,"Globo Helio"
4026,584,8,Palloncino
4027,584,9,"Air Balloon"
4028,585,1,レッドカード
4029,585,3,레드카드
4030,585,5,"Carton Rouge"
4031,585,6,"Rote Karte"
4032,585,7,"Tarjeta Roja"
4033,585,8,Cartelrosso
4034,585,9,"Red Card"
4035,586,1,ねらいのまと
4036,586,3,겨냥표적
4037,586,5,"Point de Mire"
4038,586,6,Zielscheibe
4039,586,7,Blanco
4040,586,8,Facilsaglio
4041,586,9,"Ring Target"
4042,587,1,しめつけバンド
4043,587,3,조임밴드
4044,587,5,"Bande Étreinte"
4045,587,6,Klammerband
4046,587,7,"Banda Atadura"
4047,587,8,Legafascia
4048,587,9,"Binding Band"
4049,588,1,きゅうこん
4050,588,3,구근
4051,588,5,Bulbe
4052,588,6,Knolle
4053,588,7,Tubérculo
4054,588,8,Bulbo
4055,588,9,"Absorb Bulb"
4056,589,1,じゅうでんち
4057,589,3,충전지
4058,589,5,Pile
4059,589,6,Akku
4060,589,7,Pila
4061,589,8,Ricaripila
4062,589,9,"Cell Battery"
4063,590,1,だっしゅつボタン
4064,590,3,탈출버튼
4065,590,5,"Bouton Fuite"
4066,590,6,Fluchtknopf
4067,590,7,"Botón Escape"
4068,590,8,Pulsantefuga
4069,590,9,"Eject Button"
4070,591,1,ほのおのジュエル
4071,591,3,불꽃주얼
4072,591,5,"Joyau Feu"
4073,591,6,Feuerjuwel
4074,591,7,"Gema Fuego"
4075,591,8,Bijoufuoco
4076,591,9,"Fire Gem"
4077,592,1,みずのジュエル
4078,592,3,물주얼
4079,592,5,"Joyau Eau"
4080,592,6,Wasserjuwel
4081,592,7,"Gema Agua"
4082,592,8,Bijouacqua
4083,592,9,"Water Gem"
4084,593,1,でんきのジュエル
4085,593,3,전기주얼
4086,593,5,"Joyau Électrik"
4087,593,6,Elektrojuwel
4088,593,7,"Gema Eléctrica"
4089,593,8,Bijouelettro
4090,593,9,"Electric Gem"
4091,594,1,くさのジュエル
4092,594,3,풀주얼
4093,594,5,"Joyau Plante"
4094,594,6,Pflanzjuwel
4095,594,7,"Gema Planta"
4096,594,8,Bijouerba
4097,594,9,"Grass Gem"
4098,595,1,こおりのジュエル
4099,595,3,얼음주얼
4100,595,5,"Joyau Glace"
4101,595,6,Eisjuwel
4102,595,7,"Gema Hielo"
4103,595,8,Bijoughiaccio
4104,595,9,"Ice Gem"
4105,596,1,かくとうジュエル
4106,596,3,격투주얼
4107,596,5,"Joyau Combat"
4108,596,6,Kampfjuwel
4109,596,7,"Gema Lucha"
4110,596,8,Bijoulotta
4111,596,9,"Fighting Gem"
4112,597,1,どくのジュエル
4113,597,3,독주얼
4114,597,5,"Joyau Poison"
4115,597,6,Giftjuwel
4116,597,7,"Gema Veneno"
4117,597,8,Bijouveleno
4118,597,9,"Poison Gem"
4119,598,1,じめんのジュエル
4120,598,3,땅주얼
4121,598,5,"Joyau Sol"
4122,598,6,Bodenjuwel
4123,598,7,"Gema Tierra"
4124,598,8,Bijouterra
4125,598,9,"Ground Gem"
4126,599,1,ひこうのジュエル
4127,599,3,비행주얼
4128,599,5,"Joyau Vol"
4129,599,6,Flugjuwel
4130,599,7,"Gema Voladora"
4131,599,8,Bijouvolante
4132,599,9,"Flying Gem"
4133,600,1,エスパージュエル
4134,600,3,에스퍼주얼
4135,600,5,"Joyau Psy"
4136,600,6,Psychojuwel
4137,600,7,"Gema Psíquica"
4138,600,8,Bijoupsico
4139,600,9,"Psychic Gem"
4140,601,1,むしのジュエル
4141,601,3,벌레주얼
4142,601,5,"Joyau Insecte"
4143,601,6,Käferjuwel
4144,601,7,"Gema Bicho"
4145,601,8,Bijoucoleottero
4146,601,9,"Bug Gem"
4147,602,1,いわのジュエル
4148,602,3,바위주얼
4149,602,5,"Joyau Roche"
4150,602,6,Gesteinjuwel
4151,602,7,"Gema Roca"
4152,602,8,Bijouroccia
4153,602,9,"Rock Gem"
4154,603,1,ゴーストジュエル
4155,603,3,고스트주얼
4156,603,5,"Joyau Spectre"
4157,603,6,Geistjuwel
4158,603,7,"Gema Fantasma"
4159,603,8,Bijouspettro
4160,603,9,"Ghost Gem"
4161,604,1,あくのジュエル
4162,604,3,악주얼
4163,604,5,"Joyau Ténèbres"
4164,604,6,Unlichtjuwel
4165,604,7,"Gema Siniestra"
4166,604,8,Bijoubuio
4167,604,9,"Dark Gem"
4168,605,1,はがねのジュエル
4169,605,3,강철주얼
4170,605,5,"Joyau Acier"
4171,605,6,Stahljuwel
4172,605,7,"Gema Acero"
4173,605,8,Bijouacciaio
4174,605,9,"Steel Gem"
4175,606,1,たいりょくのハネ
4176,606,3,체력날개
4177,606,5,"Aile Santé"
4178,606,6,Heilfeder
4179,606,7,"Pluma Vigor"
4180,606,8,Piumsalute
4181,606,9,"Health Wing"
4182,607,1,きんりょくのハネ
4183,607,3,근력날개
4184,607,5,"Aile Force"
4185,607,6,Kraftfeder
4186,607,7,"Pluma Músculo"
4187,607,8,Piumpotenza
4188,607,9,"Muscle Wing"
4189,608,1,ていこうのハネ
4190,608,3,저항력날개
4191,608,5,"Aile Armure"
4192,608,6,Abwehrfeder
4193,608,7,"Pluma Aguante"
4194,608,8,Piumtutela
4195,608,9,"Resist Wing"
4196,609,1,ちりょくのハネ
4197,609,3,지력날개
4198,609,5,"Aile Esprit"
4199,609,6,Geniefeder
4200,609,7,"Pluma Intelecto"
4201,609,8,Piumingegno
4202,609,9,"Genius Wing"
4203,610,1,せいしんのハネ
4204,610,3,정신력날개
4205,610,5,"Aile Mental"
4206,610,6,Espritfeder
4207,610,7,"Pluma Mente"
4208,610,8,Piumintuito
4209,610,9,"Clever Wing"
4210,611,1,しゅんぱつのハネ
4211,611,3,순발력날개
4212,611,5,"Aile Sprint"
4213,611,6,Flinkfeder
4214,611,7,"Pluma Ímpetu"
4215,611,8,Piumreazione
4216,611,9,"Swift Wing"
4217,612,1,きれいなハネ
4218,612,3,고운날개
4219,612,5,"Jolie Aile"
4220,612,6,Prachtfeder
4221,612,7,"Pluma Bella"
4222,612,8,Piumabella
4223,612,9,"Pretty Wing"
4224,613,1,ふたのカセキ
4225,613,3,덮개화석
4226,613,5,"Fossile Plaque"
4227,613,6,Schildfossil
4228,613,7,"Fósil Tapa"
4229,613,8,Fossiltappo
4230,613,9,"Cover Fossil"
4231,614,1,はねのカセキ
4232,614,3,날개화석
4233,614,5,"Fossile Plume"
4234,614,6,Federfossil
4235,614,7,"Fósil Pluma"
4236,614,8,Fossilpiuma
4237,614,9,"Plume Fossil"
4238,615,1,リバティチケット
4239,615,3,리버티티켓
4240,615,5,"Pass Liberté"
4241,615,6,Gartenpass
4242,615,7,"Tarjeta Libertad"
4243,615,8,Liberticket
4244,615,9,"Liberty Pass"
4245,616,1,デルダマ
4246,616,3,딜구슬
4247,616,5,Offrisphère
4248,616,6,Transferorb
4249,616,7,Regalosfera
4250,616,8,Passabilia
4251,616,9,"Pass Orb"
4252,617,1,ドリームボール
4253,617,3,드림볼
4254,617,5,"Rêve Ball"
4255,617,6,Traumball
4256,617,7,"Ensueño Ball"
4257,617,8,"Dream Ball"
4258,617,9,"Dream Ball"
4259,618,1,ポケじゃらし
4260,618,3,포켓풀
4261,618,5,Poképlumet
4262,618,6,Pokéwedel
4263,618,7,Pokéseñuelo
4264,618,8,Pokégingillo
4265,618,9,"Poké Toy"
4266,619,1,グッズケース
4267,619,3,굿즈케이스
4268,619,5,"Boîte Parure"
4269,619,6,Deko-Box
4270,619,7,Neceser
4271,619,8,Portagadget
4272,619,9,"Prop Case"
4273,620,1,ドラゴンのホネ
4274,620,3,드래곤의뼈
4275,620,5,"Crâne Dragon"
4276,620,6,Drakoschädel
4277,620,7,"Cráneo Dragón"
4278,620,8,Teschio
4279,620,9,"Dragon Skull"
4280,621,1,かおるキノコ
4281,621,3,향기버섯
4282,621,5,"Champi Suave"
4283,621,6,Duftpilz
4284,621,7,"Seta Aroma"
4285,621,8,Profumfungo
4286,621,9,"Balm Mushroom"
4287,622,1,でかいきんのたま
4288,622,3,큰금구슬
4289,622,5,"Maxi Pépite"
4290,622,6,Riesennugget
4291,622,7,Maxipepita
4292,622,8,Granpepita
4293,622,9,"Big Nugget"
4294,623,1,おだんごしんじゅ
4295,623,3,경단진주
4296,623,5,"Perle Triple"
4297,623,6,Triperle
4298,623,7,"Sarta Perlas"
4299,623,8,Trittiperla
4300,623,9,"Pearl String"
4301,624,1,すいせいのかけら
4302,624,3,혜성조각
4303,624,5,"Morceau Comète"
4304,624,6,Kometstück
4305,624,7,"Fragmento Cometa"
4306,624,8,"Pezzo Cometa"
4307,624,9,"Comet Shard"
4308,625,1,こだいのどうか
4309,625,3,고대의동화
4310,625,5,"Vieux Sou"
4311,625,6,"Alter Heller"
4312,625,7,"Real Cobre"
4313,625,8,Soldantico
4314,625,9,"Relic Copper"
4315,626,1,こだいのぎんか
4316,626,3,고대의은화
4317,626,5,"Vieil Écu"
4318,626,6,"Alter Taler"
4319,626,7,"Real Plata"
4320,626,8,Ducatantico
4321,626,9,"Relic Silver"
4322,627,1,こだいのきんか
4323,627,3,고대의금화
4324,627,5,"Vieux Ducat"
4325,627,6,"Alter Dukat"
4326,627,7,"Real Oro"
4327,627,8,Doblonantico
4328,627,9,"Relic Gold"
4329,628,1,こだいのツボ
4330,628,3,고대의항아리
4331,628,5,"Vieux Vase"
4332,628,6,"Alte Vase"
4333,628,7,Ánfora
4334,628,8,Vasantico
4335,628,9,"Relic Vase"
4336,629,1,こだいのうでわ
4337,629,3,고대의팔찌
4338,629,5,"Vieux Bijou"
4339,629,6,"Alter Reif"
4340,629,7,Brazal
4341,629,8,Bracciantico
4342,629,9,"Relic Band"
4343,630,1,こだいのせきぞう
4344,630,3,고대의석상
4345,630,5,"Vieux Santon"
4346,630,6,"Alte Statue"
4347,630,7,"Efigie Antigua"
4348,630,8,Statuantica
4349,630,9,"Relic Statue"
4350,631,1,こだいのおうかん
4351,631,3,고대의왕관
4352,631,5,"Vieux Tortil"
4353,631,6,"Alte Krone"
4354,631,7,"Corona Antigua"
4355,631,8,Coronantica
4356,631,9,"Relic Crown"
4357,632,1,ヒウンアイス
4358,632,3,구름아이스
4359,632,5,"Glace Volute"
4360,632,6,Stratos-Eis
4361,632,7,Porcehelado
4362,632,8,Conostropoli
4363,632,9,Casteliacone
4364,633,1,クリティカット２
4365,633,3,크리티컬커터2
4366,633,5,"Muscle 2"
4367,633,6,Angriffplus2
4368,633,7,"Directo 2"
4369,633,8,"Supercolpo 2"
4370,633,9,"Dire Hit 2"
4371,634,1,スピーダー２
4372,634,3,스피드업2
4373,634,5,"Vitesse 2"
4374,634,6,X-Tempo2
4375,634,7,"Velocidad X 2"
4376,634,8,"Velocità X-2"
4377,634,9,"X Speed 2"
4378,635,1,ＳＰアップ２
4379,635,3,스페셜업2
4380,635,5,"Atq. Spé. 2"
4381,635,6,X-Spezial2
4382,635,7,"Especial X 2"
4383,635,8,"Special X-2"
4384,635,9,"X Sp. Atk 2"
4385,636,1,ＳＰガード２
4386,636,3,스페셜가드2
4387,636,5,"Déf. Spé. 2"
4388,636,6,"X-Sp. Ver.2"
4389,636,7,"Def. Esp. X 2"
4390,636,8,"Dif. Spec. X-2"
4391,636,9,"X Sp. Def 2"
4392,637,1,ディフェンダー２
4393,637,3,디펜드업2
4394,637,5,"Défense 2"
4395,637,6,X-Abwehr2
4396,637,7,"Defensa X 2"
4397,637,8,"Difesa X-2"
4398,637,9,"X Defense 2"
4399,638,1,プラスパワー２
4400,638,3,플러스파워2
4401,638,5,"Attaque 2"
4402,638,6,X-Angriff2
4403,638,7,"Ataque X 2"
4404,638,8,"Attacco X-2"
4405,638,9,"X Attack 2"
4406,639,1,ヨクアタール２
4407,639,3,잘-맞히기2
4408,639,5,"Précision 2"
4409,639,6,X-Treffer2
4410,639,7,"Precisión X 2"
4411,639,8,"Precisione X-2"
4412,639,9,"X Accuracy 2"
4413,640,1,スピーダー３
4414,640,3,스피드업3
4415,640,5,"Vitesse 3"
4416,640,6,X-Tempo3
4417,640,7,"Velocidad X 3"
4418,640,8,"Velocità X-3"
4419,640,9,"X Speed 3"
4420,641,1,ＳＰアップ３
4421,641,3,스페셜업3
4422,641,5,"Atq. Spé. 3"
4423,641,6,X-Spezial3
4424,641,7,"Especial X 3"
4425,641,8,"Special X-3"
4426,641,9,"X Sp. Atk 3"
4427,642,1,ＳＰガード３
4428,642,3,스페셜가드3
4429,642,5,"Déf. Spé. 3"
4430,642,6,"X-Sp. Ver.3"
4431,642,7,"Def. Esp. X 3"
4432,642,8,"Dif. Spec. X-3"
4433,642,9,"X Sp. Def 3"
4434,643,1,ディフェンダー３
4435,643,3,디펜드업3
4436,643,5,"Défense 3"
4437,643,6,X-Abwehr3
4438,643,7,"Defensa X 3"
4439,643,8,"Difesa X-3"
4440,643,9,"X Defense 3"
4441,644,1,プラスパワー３
4442,644,3,플러스파워3
4443,644,5,"Attaque 3"
4444,644,6,X-Angriff3
4445,644,7,"Ataque X 3"
4446,644,8,"Attacco X-3"
4447,644,9,"X Attack 3"
4448,645,1,ヨクアタール３
4449,645,3,잘-맞히기3
4450,645,5,"Précision 3"
4451,645,6,X-Treffer3
4452,645,7,"Precisión X 3"
4453,645,8,"Precisione X-3"
4454,645,9,"X Accuracy 3"
4455,646,1,スピーダー６
4456,646,3,스피드업6
4457,646,5,"Vitesse 6"
4458,646,6,X-Tempo6
4459,646,7,"Velocidad X 6"
4460,646,8,"Velocità X-6"
4461,646,9,"X Speed 6"
4462,647,1,ＳＰアップ６
4463,647,3,스페셜업6
4464,647,5,"Atq. Spé. 6"
4465,647,6,X-Spezial6
4466,647,7,"Especial X 6"
4467,647,8,"Special X-6"
4468,647,9,"X Sp. Atk 6"
4469,648,1,ＳＰガード６
4470,648,3,스페셜가드6
4471,648,5,"Déf. Spé. 6"
4472,648,6,"X-Sp. Ver.6"
4473,648,7,"Def. Esp. X 6"
4474,648,8,"Dif. Spec. X-6"
4475,648,9,"X Sp. Def 6"
4476,649,1,ディフェンダー６
4477,649,3,디펜드업6
4478,649,5,"Défense 6"
4479,649,6,X-Abwehr6
4480,649,7,"Defensa X 6"
4481,649,8,"Difesa X-6"
4482,649,9,"X Defense 6"
4483,650,1,プラスパワー６
4484,650,3,플러스파워6
4485,650,5,"Attaque 6"
4486,650,6,X-Angriff6
4487,650,7,"Ataque X 6"
4488,650,8,"Attacco X-6"
4489,650,9,"X Attack 6"
4490,651,1,ヨクアタール６
4491,651,3,잘-맞히기6
4492,651,5,"Précision 6"
4493,651,6,X-Treffer6
4494,651,7,"Precisión X 6"
4495,651,8,"Precisione X-6"
4496,651,9,"X Accuracy 6"
4497,652,1,スキルコール
4498,652,3,스킬콜
4499,652,5,"Appel Talent"
4500,652,6,Fäh.-Appell
4501,652,7,Habilitador
4502,652,8,Chiamabilità
4503,652,9,"Ability Urge"
4504,653,1,アイテムドロップ
4505,653,3,아이템드롭
4506,653,5,"Jette Objet"
4507,653,6,Itemabwurf
4508,653,7,Tiraobjeto
4509,653,8,Lascioggetto
4510,653,9,"Item Drop"
4511,654,1,アイテムコール
4512,654,3,아이템콜
4513,654,5,"Appel Objet"
4514,654,6,Itemappell
4515,654,7,Activaobjeto
4516,654,8,Chiamoggetto
4517,654,9,"Item Urge"
4518,655,1,フラットコール
4519,655,3,플랫콜
4520,655,5,Réamorçage
4521,655,6,Umkehrappell
4522,655,7,Quitaestado
4523,655,8,Ripristino
4524,655,9,"Reset Urge"
4525,656,1,クリティカット３
4526,656,3,크리티컬커터3
4527,656,5,"Muscle 3"
4528,656,6,Angriffplus3
4529,656,7,"Directo 3"
4530,656,8,"Supercolpo 3"
4531,656,9,"Dire Hit 3"
4532,657,1,ライトストーン
4533,657,3,라이트스톤
4534,657,5,"Galet Blanc"
4535,657,6,Lichtstein
4536,657,7,"Orbe Claro"
4537,657,8,Chiarolite
4538,657,9,"Light Stone"
4539,658,1,ダークストーン
4540,658,3,다크스톤
4541,658,5,"Galet Noir"
4542,658,6,Dunkelstein
4543,658,7,"Orbe Oscuro"
4544,658,8,Scurolite
4545,658,9,"Dark Stone"
4546,659,1,わざマシン９３
4547,659,3,기술머신93
4548,659,5,CT93
4549,659,6,TM93
4550,659,7,MT93
4551,659,8,MT93
4552,659,9,TM93
4553,660,1,わざマシン９４
4554,660,3,기술머신94
4555,660,5,CT94
4556,660,6,TM94
4557,660,7,MT94
4558,660,8,MT94
4559,660,9,TM94
4560,661,1,わざマシン９５
4561,661,3,기술머신95
4562,661,5,CT95
4563,661,6,TM95
4564,661,7,MT95
4565,661,8,MT95
4566,661,9,TM95
4567,662,1,ライブキャスター
4568,662,3,라이브캐스터
4569,662,5,Vokit
4570,662,6,Viso-Caster
4571,662,7,Videomisor
4572,662,8,Interpoké
4573,662,9,Xtransceiver
4574,663,1,ゴッドストーン
4575,663,9,"god stone"
4576,664,1,はいたつぶつ１
4577,664,3,배달물1
4578,664,5,"Courrier 1"
4579,664,6,"Briefpost 1"
4580,664,7,"Envío 1"
4581,664,8,"Missiva 1"
4582,664,9,"Gram 1"
4583,665,1,はいたつぶつ２
4584,665,3,배달물2
4585,665,5,"Courrier 2"
4586,665,6,"Briefpost 2"
4587,665,7,"Envío 2"
4588,665,8,"Missiva 2"
4589,665,9,"Gram 2"
4590,666,1,はいたつぶつ３
4591,666,3,배달물3
4592,666,5,"Courrier 3"
4593,666,6,"Briefpost 3"
4594,666,7,"Envío 3"
4595,666,8,"Missiva 3"
4596,666,9,"Gram 3"
4597,668,1,ドラゴンジュエル
4598,668,3,드래곤주얼
4599,668,5,"Joyau Dragon"
4600,668,6,Drakojuwel
4601,668,7,"Gema Dragón"
4602,668,8,Bijoudrago
4603,668,9,"Dragon Gem"
4604,669,1,ノーマルジュエル
4605,669,3,노말주얼
4606,669,5,"Joyau Normal"
4607,669,6,Normaljuwel
4608,669,7,"Gema Normal"
4609,669,8,Bijounormale
4610,669,9,"Normal Gem"
4611,670,1,メダルボックス
4612,670,3,메달박스
4613,670,5,"Boîte Médailles"
4614,670,6,Medaillenbox
4615,670,7,"Caja Insignias"
4616,670,8,"Box Premi"
4617,670,9,"Medal Box"
4618,671,1,いでんしのくさび
4619,671,3,유전자쐐기
4620,671,5,"Pointeau ADN"
4621,671,6,DNS-Keil
4622,671,7,"Punta ADN"
4623,671,8,"Cuneo DNA"
4624,671,9,"DNA Splicers"
4625,673,1,きょかしょう
4626,673,3,허가증
4627,673,5,Permis
4628,673,6,Genehmigung
4629,673,7,Pase
4630,673,8,Permesso
4631,673,9,Permit
4632,674,1,まるいおまもり
4633,674,3,둥근부적
4634,674,5,"Charme Ovale"
4635,674,6,Ovalpin
4636,674,7,"Amuleto Oval"
4637,674,8,Ovamuleto
4638,674,9,"Oval Charm"
4639,675,1,ひかるおまもり
4640,675,3,빛나는부적
4641,675,5,"Charme Chroma"
4642,675,6,Schillerpin
4643,675,7,"Amuleto Iris"
4644,675,8,Cromamuleto
4645,675,9,"Shiny Charm"
4646,676,1,プラズマカード
4647,676,3,플라스마카드
4648,676,5,"Carte Plasma"
4649,676,6,Plasmakarte
4650,676,7,"Tarjeta Plasma"
4651,676,8,"Carta Plasma"
4652,676,9,"Plasma Card"
4653,677,1,よごれたハンカチ
4654,677,3,더러운손수건
4655,677,5,"Mouchoir Sale"
4656,677,6,Schnäuztuch
4657,677,7,"Pañuelo Sucio"
4658,677,8,"Pezza Sporca"
4659,677,9,"Grubby Hanky"
4660,678,1,アクロママシーン
4661,678,3,아크로마머신
4662,678,5,Nikodule
4663,678,6,Achromat
4664,678,7,Acromáquina
4665,678,8,Acrocongegno
4666,678,9,"Colress Machine"
4667,679,1,わすれもの
4668,679,3,잊은물건
4669,679,5,"Objet Trouvé"
4670,679,6,Fundsache
4671,679,7,"Objeto Perdido"
4672,679,8,"Oggetto perso"
4673,679,9,"Dropped Item"
4674,681,1,うつしかがみ
4675,681,3,비추는거울
4676,681,5,"Miroir Sacré"
4677,681,6,Wahrspiegel
4678,681,7,"Espejo Veraz"
4679,681,8,Verispecchio
4680,681,9,"Reveal Glass"
4681,682,1,じゃくてんほけん
4682,682,3,약점보험
4683,682,5,Vulné-Assurance
4684,682,6,Schwächenschutz
4685,682,7,"Seguro Debilidad"
4686,682,8,Vulneropolizza
4687,682,9,"Weakness Policy"
4688,683,1,とつげきチョッキ
4689,683,3,돌격조끼
4690,683,5,"Veste de Combat"
4691,683,6,Offensivweste
4692,683,7,"Chaleco Asalto"
4693,683,8,"Corpetto assalto"
4694,683,9,"Assault Vest"
4695,684,1,せいれいプレート
4696,684,3,정령플레이트
4697,684,5,"Plaque Pixie"
4698,684,6,Feentafel
4699,684,7,"Tabla Duende"
4700,684,8,Lastraspiritello
4701,684,9,"Pixie Plate"
4702,685,1,とくせいカプセル
4703,685,3,특성캡슐
4704,685,5,"Pilule Talent"
4705,685,6,Fähigk.-Kapsel
4706,685,7,"Cáps. Habilidad"
4707,685,8,"Capsula abilità"
4708,685,9,"Ability Capsule"
4709,686,1,ホイップポップ
4710,686,3,휘핑팝
4711,686,5,Chantibonbon
4712,686,6,Sahnehäubchen
4713,686,7,"Dulce de Nata"
4714,686,8,Dolcespuma
4715,686,9,"Whipped Dream"
4716,687,1,においぶくろ
4717,687,3,향기주머니
4718,687,5,"Sachet Senteur"
4719,687,6,Duftbeutel
4720,687,7,"Saquito Fragante"
4721,687,8,"Bustina aromi"
4722,687,9,Sachet
4723,688,1,ひかりごけ
4724,688,3,빛이끼
4725,688,5,"Lichen Lumineux"
4726,688,6,Leuchtmoos
4727,688,7,"Musgo Brillante"
4728,688,8,Muschioluce
4729,688,9,"Luminous Moss"
4730,689,1,ゆきだま
4731,689,3,눈덩이
4732,689,5,"Boule de Neige"
4733,689,6,Schneeball
4734,689,7,"Bola de Nieve"
4735,689,8,"Palla di neve"
4736,689,9,Snowball
4737,690,1,ぼうじんゴーグル
4738,690,3,방진고글
4739,690,5,"Lunettes Filtre"
4740,690,6,Schutzbrille
4741,690,7,"Gafa Protectora"
4742,690,8,Visierantisabbia
4743,690,9,"Safety Goggles"
4744,691,1,たわわこやし
4745,691,3,주렁주렁비료
4746,691,5,Fertibondance
4747,691,6,Sprießmulch
4748,691,7,"Abono Fértil"
4749,691,8,Fertilflorido
4750,691,9,"Rich Mulch"
4751,692,1,びっくりこやし
4752,692,3,깜놀비료
4753,692,5,Fertistantané
4754,692,6,Wundermulch
4755,692,7,"Abono Sorpresa"
4756,692,8,Fertilsorpresa
4757,692,9,"Surprise Mulch"
4758,693,1,ぐんぐんこやし
4759,693,3,부쩍부쩍비료
4760,693,5,Fertibérance
4761,693,6,Wuchermulch
4762,693,7,"Abono Fructífero"
4763,693,8,Fertilcopioso
4764,693,9,"Boost Mulch"
4765,694,1,とんでもこやし
4766,694,3,기절초풍비료
4767,694,5,Fertiprodige
4768,694,6,Ultramulch
