id,ability_id,version_group_id,language_id,flavor_text
507,21,11,5,"Annule les cap. et obj. qui
font changer de Pokémon."
508,21,11,9,"Negates all moves that
force switching out."
509,21,14,9,"Negates all moves that
force switching out."
510,21,15,1,"いれかえさせる　わざや
どうぐが　きかない。"
511,21,15,3,"교체시키는 기술이나 도구의
효과를 받지 않는다."
512,21,15,5,"Annule les capacités ou objets
qui font changer de Pokémon."
513,21,15,6,"Blockt Attacken und Items,
die Pokémon austauschen."
514,21,15,7,"Anula movimientos y objetos que
fuerzan el relevo."
515,21,15,8,"Resiste a strumenti e mosse
di sostituzione."
516,21,15,9,"Negates all moves and items
that force switching out."
517,21,15,11,"入れ替えさせる　技や
道具が　効かない。"
518,21,16,1,"いれかえさせる　わざや
どうぐが　きかない。"
519,21,16,3,"교체시키는 기술이나 도구의
효과를 받지 않는다."
520,21,16,5,"Annule les capacités ou objets
qui font changer de Pokémon."
521,21,16,6,"Blockt Attacken und Items,
die Pokémon austauschen."
522,21,16,7,"Anula movimientos y objetos que
fuerzan el relevo."
523,21,16,8,"Resiste a strumenti e mosse
di sostituzione."
524,21,16,9,"Negates all moves and items
that force switching out."
525,21,16,11,"入れ替えさせる　技や
道具が　効かない。"
526,22,5,9,"Lowers the foe’s ATTACK."
527,22,6,9,"Lowers the foe’s ATTACK."
528,22,7,9,"Lowers the foe’s ATTACK."
529,22,8,9,"Lowers the foe’s Attack
stat."
530,22,9,9,"Lowers the foe’s Attack
stat."
531,22,10,9,"Lowers the foe’s
Attack stat."
532,22,11,5,"Baisse l’Attaque ennemie."
533,22,11,9,"Lowers the foe’s
Attack stat."
534,22,14,9,"Lowers the foe’s
Attack stat."
535,22,15,1,"あいての　こうげきを
さげる。"
536,22,15,3,"상대의 공격을
떨어뜨린다."
537,22,15,5,"Baisse l’Attaque ennemie."
538,22,15,6,"Senkt Angriff des Gegners."
539,22,15,7,"Baja el Ataque del rival."
540,22,15,8,"Riduce la statistica Attacco
del nemico."
541,22,15,9,"Lowers the opposing Pokémon’s
Attack stat."
542,22,15,11,"相手の　攻撃を
さげる。"
543,22,16,1,"あいての　こうげきを
さげる。"
544,22,16,3,"상대의 공격을
떨어뜨린다."
545,22,16,5,"Baisse l’Attaque ennemie."
546,22,16,6,"Senkt Angriff des Gegners."
547,22,16,7,"Baja el Ataque del rival."
548,22,16,8,"Riduce la statistica Attacco
del nemico."
549,22,16,9,"Lowers the opposing Pokémon’s
Attack stat."
550,22,16,11,"相手の　攻撃を
さげる。"
551,23,5,9,"Prevents the foe’s escape."
552,23,6,9,"Prevents the foe’s escape."
553,23,7,9,"Prevents the foe’s escape."
554,23,8,9,"Prevents the foe from
escaping."
555,23,9,9,"Prevents the foe from
escaping."
556,23,10,9,"Prevents the foe from
escaping."
557,23,11,5,"Empêche le Pokémon ennemi
de quitter le combat."
558,23,11,9,"Prevents the foe from
escaping."
559,23,14,9,"Prevents the foe from
escaping."
560,23,15,1,"あいての　かげをふみ
にげられなくする。"
561,23,15,3,"상대의 그림자를 밟아
도망칠 수 없게 한다."
562,23,15,5,"Empêche le Pokémon ennemi de
quitter le combat."
563,23,15,6,"Hindert Gegner an der Flucht."
564,23,15,7,"Evita que el enemigo huya."
565,23,15,8,"Impedisce la fuga al nemico."
566,23,15,9,"Prevents opposing Pokémon
from escaping."
567,23,15,11,"相手の　影をふみ
逃げられなくする。"
568,23,16,1,"あいての　かげをふ 
にげられなくする。"
569,23,16,3,"상대의 그림자를 밟아
도망칠 수 없게 한다."
570,23,16,5,"Empêche le Pokémon ennemi de
quitter le combat."
571,23,16,6,"Hindert Gegner an der Flucht."
572,23,16,7,"Evita que el enemigo huya."
573,23,16,8,"Impedisce la fuga al nemico."
574,23,16,9,"Prevents opposing Pokémon
from escaping."
575,23,16,11,"相手の　影をふ 
逃げられなくする。"
576,24,5,9,"Hurts to touch."
577,24,6,9,"Hurts to touch."
578,24,7,9,"Hurts to touch."
579,24,8,9,"Inflicts damage to the
foe on contact."
580,24,9,9,"Inflicts damage to the
foe on contact."
581,24,10,9,"Inflicts damage to the
foe on contact."
582,24,11,5,"Le Pokémon blesse
l’ennemi qui le touche."
583,24,11,9,"Inflicts damage to the
attacker on contact."
584,24,14,9,"Inflicts damage to the
attacker on contact."
585,24,15,1,"ふれた　あいてを
キズつける。"
586,24,15,3,"접촉한 상대에게
상처를 입힌다."
587,24,15,5,"Blesse l’attaquant au
moindre contact."
588,24,15,6,"Verletzt Angreifer bei Berührung."
589,24,15,7,"Hiere al tacto."
590,24,15,8,"Il nemico che manda a segno una
mossa fisica viene danneggiato."
591,24,15,9,"Inflicts damage to the
attacker on contact."
592,24,15,11,"触れた　相手を
キズつける。"
593,24,16,1,"ふれた　あいてを
キズつける。"
594,24,16,3,"접촉한 상대에게
상처를 입힌다."
595,24,16,5,"Blesse l’attaquant au moindre
contact."
596,24,16,6,"Verletzt Angreifer bei Berührung."
597,24,16,7,"Hiere al hacer contacto."
598,24,16,8,"Se chi attacca mette a segno una    
mossa fisica, viene danneggiato."
599,24,16,9,"Inflicts damage to the
attacker on contact."
600,24,16,11,"触れた　相手を
キズつける。"
601,25,5,9,"“Super effective” hits."
602,25,6,9,"“Super effective” hits."
603,25,7,9,"“Super effective” hits."
604,25,8,9,"Only supereffective
moves will hit."
605,25,9,9,"Only supereffective
moves will hit."
606,25,10,9,"Only supereffective
moves will hit."
607,25,11,5,"Seules capacités “super
efficaces” l’atteignent."
608,25,11,9,"Only supereffective
moves will hit."
609,25,14,9,"Only supereffective
moves will hit."
610,25,15,1,"こうかばつぐん　しか
あたらない。"
611,25,15,3,"효과가 굉장한 기술밖에
맞지 않는다."
612,25,15,5,"Seules les capacités « super
efficaces » l’atteignent."
613,25,15,6,"Nur sehr effektive Treffer
richten Schaden an."
614,25,15,7,"Solo le hacen daño los
movimientos supereficaces."
615,25,15,8,"Rende vulnerabili solo alle
mosse superefficaci."
616,25,15,9,"Only supereffective
moves will hit."
617,25,15,11,"効果バツグン　しか
当たらない。"
618,25,16,1,"こうかばつぐん　しか
あたらない。"
619,25,16,3,"효과가 굉장한 기술밖에
맞지 않는다."
620,25,16,5,"Seules les capacités «super
efficaces» l’atteignent."
621,25,16,6,"Nur sehr effektive Treffer
richten Schaden an."
622,25,16,7,"Solo le hacen daño los
movimientos supereficaces."
623,25,16,8,"Rende vulnerabili solo alle
mosse superefficaci."
624,25,16,9,"Only supereffective
moves will hit."
625,25,16,11,"効果バツグン　しか
当たらない。"
626,26,5,9,"Not hit by GROUND attacks."
627,26,6,9,"Not hit by GROUND attacks."
628,26,7,9,"Not hit by GROUND attacks."
629,26,8,9,"Gives full immunity to all
Ground-type moves."
630,26,9,9,"Gives full immunity to all
Ground-type moves."
631,26,10,9,"Gives full immunity to all
Ground-type moves."
632,26,11,5,"Immunise contre toutes
les capacités de type Sol."
633,26,11,9,"Gives full immunity to all
Ground-type moves."
634,26,14,9,"Gives full immunity to all
Ground-type moves."
635,26,15,1,"じめんタイプの　わざを
うけない。"
636,26,15,3,"땅타입의 기술을
받지 않는다."
637,26,15,5,"Immunise contre toutes les
capacités de type Sol."
638,26,15,6,"Volle Immunität gegen
alle Boden-Attacken."
639,26,15,7,"Proporciona inmunidad frente a
los ataques de tipo Tierra."
640,26,15,8,"Conferisce immunità dagli attacchi
di tipo Terra."
641,26,15,9,"Gives full immunity to all
Ground-type moves."
642,26,15,11,"じめんタイプの　技を
受けない。"
643,26,16,1,"じめんタイプの　わざを
うけない。"
644,26,16,3,"땅타입의 기술을
받지 않는다."
645,26,16,5,"Immunise contre toutes les
capacités de type Sol."
646,26,16,6,"Volle Immunität gegen
alle Boden-Attacken."
647,26,16,7,"Proporciona inmunidad frente a
los ataques de tipo Tierra."
648,26,16,8,"Conferisce immunità agli attacchi 
di tipo Terra."
649,26,16,9,"Gives full immunity to all
Ground-type moves."
650,26,16,11,"じめんタイプの　技を
受けない。"
651,27,5,9,"Leaves spores on contact."
652,27,6,9,"Leaves spores on contact."
653,27,7,9,"Leaves spores on contact."
654,27,8,9,"Contact may paralyze,
poison, or cause sleep."
655,27,9,9,"Contact may paralyze,
poison, or cause sleep."
656,27,10,9,"Contact may paralyze,
poison, or cause sleep."
657,27,11,5,"Peut paralyser, empoison-
ner, endormir au contact."
658,27,11,9,"Contact may poison or
cause paralysis or sleep."
659,27,14,9,"Contact may poison or
cause paralysis or sleep."
660,27,15,1,"ふれると　どく　まひ
ねむりに　することがある。"
661,27,15,3,"스치면 독, 마비, 잠듦
상태가 될 때가 있다."
662,27,15,5,"Peut paralyser, empoisonner,
endormir au contact."
663,27,15,6,"Kann bei Kontakt Paralyse,
Vergiftung oder Schlaf auslösen."
664,27,15,7,"Puede dormir, envenenar o
paralizar al contacto."
665,27,15,8,"Al contatto può causare
avvelenamento, paralisi o sonno."
666,27,15,9,"Contact may poison or
cause paralysis or sleep."
667,27,15,11,"触れると　どく　まひ
ねむりに　することがある。"
668,27,16,1,"ふれると　どく　まひ
ねむりに　することがある。"
669,27,16,3,"스치면 독, 마비, 잠듦
상태가 될 때가 있다."
670,27,16,5,"Peut paralyser, empoisonner,
endormir au contact."
671,27,16,6,"Kann bei Kontakt Paralyse,
Vergiftung oder Schlaf auslösen."
672,27,16,7,"Puede dormir, envenenar o
paralizar al contacto."
673,27,16,8,"Al contatto può causare
avvelenamento, paralisi o sonno."
674,27,16,9,"Contact may poison or
cause paralysis or sleep."
675,27,16,11,"触れると　どく　まひ
ねむりに　することがある。"
676,28,5,9,"Passes on status problems."
677,28,6,9,"Passes on status problems."
678,28,7,9,"Passes on status problems."
679,28,8,9,"Passes on a burn, poison,
or paralysis to the foe."
680,28,9,9,"Passes on a burn, poison,
or paralysis to the foe."
681,28,10,9,"Passes a burn, poison,
or paralysis to the foe."
682,28,11,5,"Transmet brûlure, poison
ou paralysie à l’ennemi."
683,28,11,9,"Passes a burn, poison,
or paralysis to the foe."
684,28,14,9,"Passes a burn, poison,
or paralysis to the foe."
685,28,15,1,"どく　まひ　やけどを
あいてに　うつす。"
686,28,15,3,"독, 마비, 화상을
상대에게 옮긴다."
687,28,15,5,"Transmet brûlure, paralysie ou
poison au Pokémon qui l’a infligé."
688,28,15,6,"Brand, Gift oder Paralyse ereilen
auch den Verursacher."
689,28,15,7,"Contagia envenenamiento,
parálisis o quemaduras."
690,28,15,8,"Avvelena, paralizza o scotta il
nemico che infligge lo stato."
691,28,15,9,"Passes poison, paralyze, or burn
to the Pokémon that inflicted it."
692,28,15,11,"どく　まひ　やけどを
相手に　うつす。"
693,28,16,1,"どく　まひ　やけどを
あいてに　うつす。"
694,28,16,3,"독, 마비, 화상을
상대에게 옮긴다."
695,28,16,5,"Transmet brûlure, paralysie ou
poison au Pokémon qui l’a infligé."
696,28,16,6,"Brand, Gift oder Paralyse ereilen
auch den Verursacher."
697,28,16,7,"Contagia envenenamiento,
parálisis o quemaduras."
698,28,16,8,"Avvelena, paralizza o scotta il
nemico che infligge lo stato."
699,28,16,9,"Passes poison, paralyze, or burn
to the Pokémon that inflicted it."
700,28,16,11,"どく　まひ　やけどを
相手に　うつす。"
701,29,5,9,"Prevents ability reduction."
702,29,6,9,"Prevents ability reduction."
703,29,7,9,"Prevents ability reduction."
704,29,8,9,"Prevents the Pokémon’s
stats from being lowered."
705,29,9,9,"Prevents the Pokémon’s
stats from being lowered."
706,29,10,9,"Prevents its stats from
being lowered."
707,29,11,5,"Empêche les stats
du Pokémon de baisser."
708,29,11,9,"Prevents other Pokémon
from lowering its stats."
709,29,14,9,"Prevents other Pokémon
from lowering its stats."
710,29,15,1,"あいてに　のうりょくを
さげられない。"
711,29,15,3,"상대가 능력을
떨어뜨릴 수 없다."
712,29,15,5,"Empêche les stats du Pokémon
de baisser."
713,29,15,6,"Hindert Angreifer daran,
Statuswerte zu senken."
714,29,15,7,"Evita que bajen las
características."
715,29,15,8,"Le statistiche del Pokémon
non possono essere ridotte."
716,29,15,9,"Prevents other Pokémon
from lowering its stats."
717,29,15,11,"相手に　能力を
さげられない。"
718,29,16,1,"あいてに　のうりょくを
さげられない。"
719,29,16,3,"상대가 능력을
떨어뜨릴 수 없다."
720,29,16,5,"Empêche les stats du Pokémon
de baisser."
721,29,16,6,"Hindert Angreifer daran,
Statuswerte zu senken."
722,29,16,7,"Evita que bajen las
características."
723,29,16,8,"Le statistiche del Pokémon
non possono essere ridotte."
724,29,16,9,"Prevents other Pokémon
from lowering its stats."
725,29,16,11,"相手に　能力を
さげられない。"
726,30,5,9,"Heals upon switching out."
727,30,6,9,"Heals upon switching out."
728,30,7,9,"Heals upon switching out."
729,30,8,9,"All status problems are
healed upon switching out."
730,30,9,9,"All status problems are
healed upon switching out."
731,30,10,9,"All status problems heal
when it switches out."
732,30,11,5,"Quitter le combat soigne
les problèmes de statut."
733,30,11,9,"All status problems heal
when it switches out."
734,30,14,9,"All status problems heal
when it switches out."
735,30,15,1,"じょうたい　いじょうが
ひっこむと　なおる。"
736,30,15,3,"배틀에서 일단 물러나면
상태 이상이 회복된다."
737,30,15,5,"Quitter le combat soigne les
problèmes de statut."
738,30,15,6,"Heilt bei Austausch
Statusprobleme."
739,30,15,7,"Cura problemas de estado al
cambiar de Pokémon."
740,30,15,8,"Cura i problemi di stato quando
il Pokémon viene sostituito."
741,30,15,9,"All status conditions heal when
the Pokémon switches out."
742,30,15,11,"状態異常が
ひっこむと　治る。"
743,30,16,1,"じょうたい　いじょうが
ひっこむと　なおる。"
744,30,16,3,"배틀에서 일단 물러나면
상태 이상이 회복된다."
745,30,16,5,"Quitter le combat soigne les
problèmes de statut."
746,30,16,6,"Heilt bei Austausch
Statusprobleme."
747,30,16,7,"Cura problemas de estado al
cambiar de Pokémon."
748,30,16,8,"Cura i problemi di stato quando
il Pokémon viene sostituito."
749,30,16,9,"All status conditions heal when
the Pokémon switches out."
750,30,16,11,"状態異常が
ひっこむと　治る。"
751,31,5,9,"Draws electrical moves."
752,31,6,9,"Draws electrical moves."
753,31,7,9,"Draws electrical moves."
754,31,8,9,"The Pokémon draws in all
Electric-type moves."
755,31,9,9,"The Pokémon draws in all
Electric-type moves."
756,31,10,9,"The Pokémon draws in all
Electric-type moves."
757,31,11,5,"Attire l’électricité et
augmente l’Atq. Spé."
758,31,11,9,"Draws in all Electric-type
moves to up Sp. Attack."
759,31,14,9,"Draws in all Electric-type
moves to up Sp. Attack."
760,31,15,1,"でんきを　よびこんで
とくこうを　あげる。"
761,31,15,3,"전기를 끌어모아
특수공격을 올린다."
762,31,15,5,"Attire et neutralise les attaques
Électrik et monte l’Atq. Spé."
763,31,15,6,"Absorbiert Elektro-Attacken
und steigert den Spezial-Angriff."
764,31,15,7,"Atrae y neutraliza movimientos de
tipo Eléctrico y sube el At. Esp."
765,31,15,8,"Neutralizza mosse di tipo Elettro
per aumentare l’Attacco Speciale."
766,31,15,9,"Draws in all Electric-type moves
to boost its Sp. Atk stat."
767,31,15,11,"でんきを　呼び込んで
特攻を　あげる。"
768,31,16,1,"でんきを　よびこんで
とくこうを　あげる。"
769,31,16,3,"전기를 끌어모아
특수공격을 올린다."
770,31,16,5,"Attire et neutralise les attaques
Électrik et monte l’Atq. Spé."
771,31,16,6,"Absorbiert Elektro-Attacken
und steigert den Spezial-Angriff."
772,31,16,7,"Atrae y neutraliza movimientos de
tipo Eléctrico y sube el At. Esp."
773,31,16,8,"Neutralizza mosse di tipo Elettro
per aumentare l’Attacco Speciale. "
774,31,16,9,"Draws in all Electric-type moves
to boost its Sp. Atk stat."
775,31,16,11,"でんきを　呼び込んで
特攻を　あげる。"
776,32,5,9,"Promotes added effects."
777,32,6,9,"Promotes added effects."
778,32,7,9,"Promotes added effects."
779,32,8,9,"Boosts the likelihood of
added effects appearing."
780,32,9,9,"Boosts the likelihood of
added effects appearing."
781,32,10,9,"Boosts the likelihood of
added effects appearing."
782,32,11,5,"Augmente la fréquence
du cumul d’effets."
783,32,11,9,"Boosts the likelihood of
added effects appearing."
784,32,14,9,"Boosts the likelihood of
added effects appearing."
785,32,15,1,"わざの　ついかこうかが
でやすい。"
786,32,15,3,"기술의 추가 효과가
나오기 쉽다."
787,32,15,5,"Augmente la fréquence du cumul
d’effets."
788,32,15,6,"Erhöht Chance auf Zusatz-Effekte."
789,32,15,7,"Aumenta la probabilidad de que
haya efectos secundarios."
