id,move_id,version_group_id,language_id,flavor_text
355,14,6,9,"A fighting dance that
sharply raises ATTACK."
356,14,7,9,"A frenetic dance of
fighting. It sharply
raises the ATTACK
stat."
357,14,8,9,"A frenetic dance to
uplift the fighting
spirit. It sharply
raises the user’s
Attack stat."
358,14,9,9,"A frenetic dance to
uplift the fighting
spirit. It sharply
raises the user’s
Attack stat."
359,14,10,9,"A frenetic dance to
uplift the fighting
spirit. It sharply
raises the user’s
Attack stat."
360,14,11,5,"Danse frénétique qui exalte l’esprit
combatif. Augmente beaucoup
l’Attaque du lanceur."
361,14,11,9,"A frenetic dance to uplift the fighting
spirit. It sharply raises the user’s
Attack stat."
362,14,14,9,"A frenetic dance to uplift the fighting
spirit. It sharply raises the user’s
Attack stat."
363,14,15,1,"たたかいのまいを　はげしく　おどって
きあいを　たかめる。
じぶんの　こうげきを　ぐーんと　あげる。"
364,14,15,3,"싸움의 춤을 격렬하게 추며
기세를 높인다.
자신의 공격을 크게 올린다."
365,14,15,5,"Danse frénétique qui exalte l’esprit combatif.
Augmente beaucoup l’Attaque du lanceur."
366,14,15,6,"Ein wilder Kampftanz, der den eigenen
Angriffs-Wert stark erhöht."
367,14,15,7,"Baile frenético que aumenta mucho el Ataque."
368,14,15,8,"Danza frenetica che incrementa lo spirito
combattivo. Chi la usa aumenta di molto
il suo Attacco."
369,14,15,9,"A frenetic dance to uplift the fighting
spirit. This sharply raises the user’s
Attack stat."
370,14,15,11,"戦いの舞を　激しく　おどって
気合を　高める。
自分の　攻撃を　ぐーんと　あげる。"
371,14,16,1,"たたかいのまいを　はげしく　おどって
きあいを　たかめる。
じぶんの　こうげきを　ぐーんと　あげる。"
372,14,16,3,"싸움의 춤을 격렬하게 추며
기세를 높인다.
자신의 공격을 크게 올린다."
373,14,16,5,"Danse frénétique qui exalte l’esprit combatif.
Augmente beaucoup l’Attaque du lanceur."
374,14,16,6,"Ein wilder Kampftanz, der den eigenen
Angriffs-Wert stark erhöht."
375,14,16,7,"Baile frenético que aumenta mucho el Ataque."
376,14,16,8,"Danza frenetica che incrementa lo spirito
combattivo. Chi la usa aumenta di molto
il suo Attacco."
377,14,16,9,"A frenetic dance to uplift the fighting
spirit. This sharply raises the user’s
Attack stat."
378,14,16,11,"戦いの舞を　激しく　おどって
気合を　高める。
自分の　攻撃を　ぐーんと　あげる。"
379,15,3,9,"Cuts using claws,
scythes, etc."
380,15,4,9,"Cuts using claws,
scythes, etc."
381,15,5,9,"Cuts the foe with sharp
scythes, claws, etc."
382,15,6,9,"Cuts the foe with sharp
scythes, claws, etc."
383,15,7,9,"A basic attack.
It can be used to
cut down thin trees
and grass."
384,15,8,9,"The foe is cut with a
scythe or a claw.
It can also be used
to cut down thin
trees."
385,15,9,9,"The foe is cut with a
scythe or a claw.
It can also be used
to cut down thin
trees."
386,15,10,9,"The foe is cut with a
scythe or a claw.
It can also be used
to cut down thin
trees."
387,15,11,5,"Coupe l’ennemi avec des lames
ou des griffes. Hors combat,
permet de couper des arbres fins."
388,15,11,9,"The target is cut with a scythe or a claw.
It can also be used to cut down
thin trees."
389,15,14,9,"The target is cut with a scythe or a claw.
It can also be used to cut down
thin trees."
390,15,15,1,"カマや　ツメなどで
あいてを　きりつけて　こうげきする。
ほそいきも　きることが　できる。"
391,15,15,3,"낫이나 발톱 등으로
상대를 베어 공격한다.
가느다란 나무도 자를 수 있다."
392,15,15,5,"Coupe l’ennemi avec des lames ou des griffes.
Hors combat, permet de couper des arbres fins."
393,15,15,6,"Ein Basisangriff mit Schere oder Klaue.
Damit können kleine Bäume gefällt werden."
394,15,15,7,"Corta con garras, guadañas, etc. También sirve
para cortar árboles finos."
395,15,15,8,"Attacca il bersaglio con artigli o falci affilate.
Fuori dalla lotta si usa per tagliare piccoli alberi."
396,15,15,9,"The target is cut with a scythe or claw.
This can also be used to cut down thin trees."
397,15,15,11,"カマや　ツメなどで
相手を　切りつけて　攻撃する。
細い木も　切ることが　できる。"
398,15,16,1,"カマや　ツメなどで
あいてを　きりつけて　こうげきする。
ほそいきも　きることが　できる。"
399,15,16,3,"낫이나 발톱 등으로
상대를 베어 공격한다.
가느다란 나무도 자를 수 있다."
400,15,16,5,"Coupe l’ennemi avec des lames ou des griffes.
Hors combat, permet de couper des arbres fins."
401,15,16,6,"Ein Basisangriff mit Schere oder Klaue.
Damit können kleine Bäume gefällt werden."
402,15,16,7,"Corta con garras, guadañas, etc. También sirve para 
cortar árboles finos."
403,15,16,8,"Attacca il bersaglio con artigli o falci affilate.
Fuori dalla lotta si usa per tagliare piccoli alberi."
404,15,16,9,"The target is cut with a scythe or claw.
This can also be used to cut down thin trees."
405,15,16,11,"カマや　ツメなどで
相手を　切りつけて　攻撃する。
細い木も　切ることが　できる。"
406,16,3,9,"Whips up a strong
gust of wind."
407,16,4,9,"Whips up a strong
gust of wind."
408,16,5,9,"Strikes the foe with a gust
of wind whipped up by wings."
409,16,6,9,"Strikes the foe with a gust
of wind whipped up by wings."
410,16,7,9,"Strikes the foe
with a gust of wind
whipped up by
wings."
411,16,8,9,"A gust of wind is
whipped up by wings
and launched at the
foe to inflict damage.
"
412,16,9,9,"A gust of wind is
whipped up by wings
and launched at the
foe to inflict damage.
"
413,16,10,9,"A gust of wind is
whipped up by wings
and launched at the
foe to inflict damage.
"
414,16,11,5,"Le lanceur bat des ailes pour
générer une bourrasque
qui blesse l’ennemi."
415,16,11,9,"A gust of wind is whipped up by wings and
launched at the target to inflict damage."
416,16,14,9,"A gust of wind is whipped up by wings and
launched at the target to inflict damage."
417,16,15,1,"つばさで　おこした　はげしい　かぜを
あいてに　ぶつけて　こうげきする。
"
418,16,15,3,"날개로 일으킨 격한 바람을
상대에게 부딪쳐서 공격한다."
419,16,15,5,"Le lanceur bat des ailes pour générer une
bourrasque qui blesse l’ennemi."
420,16,15,6,"Trifft das Ziel mit einem Windstoß
durch einen Flügelschlag."
421,16,15,7,"Crea un tornado con las alas y lo lanza contra
el objetivo."
422,16,15,8,"Infligge danni al bersaglio con una folata
di vento sollevata dalle ali."
423,16,15,9,"A gust of wind is whipped up by wings and
launched at the target to inflict damage."
424,16,15,11,"翼で　おこした　激しい　風を
相手に　ぶつけて　攻撃する。
"
425,16,16,1,"つばさで　おこした　はげしい　かぜを
あいてに　ぶつけて　こうげきする。
"
426,16,16,3,"날개로 일으킨 격한 바람을
상대에게 부딪쳐서 공격한다."
427,16,16,5,"Le lanceur bat des ailes pour générer une
bourrasque qui blesse l’ennemi."
428,16,16,6,"Trifft das Ziel mit einem Windstoß
durch einen Flügelschlag."
429,16,16,7,"Crea un tornado con las alas y lo lanza contra el 
objetivo."
430,16,16,8,"Infligge danni al bersaglio con una folata
di vento sollevata dalle ali."
431,16,16,9,"A gust of wind is whipped up by wings and
launched at the target to inflict damage."
432,16,16,11,"翼で　おこした　激しい　風を
相手に　ぶつけて　攻撃する。
"
433,17,3,9,"Strikes the target
with wings."
434,17,4,9,"Strikes the target
with wings."
435,17,5,9,"Strikes the foe with wings
spread wide."
436,17,6,9,"Strikes the foe with wings
spread wide."
437,17,7,9,"The foe is struck
with large, imposing
wings spread wide."
438,17,8,9,"The foe is struck
with large, imposing
wings spread wide
to inflict damage.
"
439,17,9,9,"The foe is struck
with large, imposing
wings spread wide
to inflict damage.
"
440,17,10,9,"The foe is struck
with large, imposing
wings spread wide
to inflict damage.
"
441,17,11,5,"L’ennemi est frappé par de larges ailes
déployées pour infliger des dégâts."
442,17,11,9,"The target is struck with large, imposing
wings spread wide to inflict damage."
443,17,14,9,"The target is struck with large, imposing
wings spread wide to inflict damage."
444,17,15,1,"おおきく　ひろげた　りっぱな　つばさを
あいてに　ぶつけて　こうげきする。
"
445,17,15,3,"크게 펼친 훌륭한 날개를
상대에게 부딪쳐서 공격한다."
446,17,15,5,"L’ennemi est frappé par de larges ailes déployées
pour infliger des dégâts."
447,17,15,6,"Trifft das Ziel mit ausgebreiteten Flügeln."
448,17,15,7,"Golpea al objetivo con unas grandes alas."
449,17,15,8,"Infligge danni al bersaglio spiegando delle grandi
ali possenti."
450,17,15,9,"The target is struck with large, imposing
wings spread wide to inflict damage."
451,17,15,11,"大きく　ひろげた　りっぱな　翼を
相手に　ぶつけて　攻撃する。
"
452,17,16,1,"おおきく　ひろげた　りっぱな　つばさを
あいてに　ぶつけて　こうげきする。
"
453,17,16,3,"크게 펼친 훌륭한 날개를
상대에게 부딪쳐서 공격한다."
454,17,16,5,"L’ennemi est frappé par de larges ailes déployées
pour infliger des dégâts."
455,17,16,6,"Trifft das Ziel mit ausgebreiteten Flügeln."
456,17,16,7,"Golpea al objetivo con unas grandes alas."
457,17,16,8,"Infligge danni al bersaglio spiegando delle grandi
ali possenti."
458,17,16,9,"The target is struck with large, imposing
wings spread wide to inflict damage."
459,17,16,11,"大きく　ひろげた　りっぱな　翼を
相手に　ぶつけて　攻撃する。
"
460,18,3,9,"Blows away the foe
& ends battle."
461,18,4,9,"Blows away the foe
& ends battle."
462,18,5,9,"Blows away the foe with
wind and ends the battle."
463,18,6,9,"Blows away the foe with
wind and ends the battle."
464,18,7,9,"The foe is made to
switch out with an
ally. In the wild,
the battle ends."
465,18,8,9,"The foe is blown away,
to be replaced by
another Pokémon
in its party. In the
wild, the battle ends."
466,18,9,9,"The foe is blown away,
to be replaced by
another Pokémon
in its party. In the
wild, the battle ends."
467,18,10,9,"The foe is blown away,
to be replaced by
another Pokémon
in its party. In the
wild, the battle ends."
468,18,11,5,"Éjecte le Pokémon ennemi
et le remplace par un autre.
Dans la nature, met fin au combat."
469,18,11,9,"The target is blown away, to be replaced
by another Pokémon in its party. In the
wild, the battle ends."
470,18,14,9,"The target is blown away and switched.
In the wild, a battle against a single
Pokémon ends."
471,18,15,1,"あいてを　ふきとばして
ひかえの　ポケモンを　ひきずりだす。
やせいの　ばあいは　せんとうが　おわる。"
472,18,15,3,"상대를 날려버려서
교대할 포켓몬을 끌어낸다.
야생의 경우에는 배틀이 끝난다."
473,18,15,5,"Éjecte le Pokémon ennemi et le remplace par
un autre. Dans la nature, met fin au combat."
474,18,15,6,"Weht das Ziel weg und ersetzt es durch ein
anderes Pokémon. In der Wildnis endet der Kampf."
475,18,15,7,"Se lleva al objetivo, que es cambiado por otro
Pokémon. Si es un Pokémon salvaje, acaba el
combate."
476,18,15,8,"Il bersaglio lascia il campo e viene sostituito.
Mette fine alle lotte contro singoli Pokémon
selvatici."
477,18,15,9,"The target is blown away, and a different
Pokémon is dragged out. In the wild,
this ends a battle against a single Pokémon."
478,18,15,11,"相手を　吹きとばして
控えの　ポケモンを　ひきずりだす。
野生の　場合は　戦闘が　終わる。"
479,18,16,1,"あいてを　ふきとばして
ひかえの　ポケモンを　ひきずりだす。
やせいの　ばあいは　せんとうが　おわる。"
480,18,16,3,"상대를 날려버려서
교대할 포켓몬을 끌어낸다.
야생의 경우에는 배틀이 끝난다."
481,18,16,5,"Éjecte le Pokémon ennemi et le remplace par
un autre. Dans la nature, met fin au combat."
482,18,16,6,"Weht das Ziel weg und ersetzt es durch ein
anderes Pokémon. In der Wildnis endet der Kampf."
483,18,16,7,"Se lleva al objetivo, que es cambiado por otro 
Pokémon. Si es un Pokémon salvaje, acaba el 
combate."
484,18,16,8,"Il bersaglio lascia il campo e viene sostituito.
Mette fine alle lotte contro singoli Pokémon
selvatici."
485,18,16,9,"The target is blown away, and a different
Pokémon is dragged out. In the wild,
this ends a battle against a single Pokémon."
486,18,16,11,"相手を　吹きとばして
控えの　ポケモンを　ひきずりだす。
野生の　場合は　戦闘が　終わる。"
487,19,3,9,"1st turn: Fly
2nd turn: Attack"
488,19,4,9,"1st turn: Fly
2nd turn: Attack"
489,19,5,9,"Flies up on the first turn,
then strikes the next turn."
490,19,6,9,"Flies up on the first turn,
then strikes the next turn."
491,19,7,9,"A 2-turn move that
hits on the 2nd
turn. Use it to fly
to any known town."
492,19,8,9,"The user soars, then
strikes on the second
turn. It can also be
used for flying to
any familiar town."
493,19,9,9,"The user soars, then
strikes on the second
turn. It can also be
used for flying to
any familiar town."
494,19,10,9,"The user soars, then
strikes on the second
turn. It can also be
used for flying to
any familiar town."
495,19,11,5,"Le lanceur s’envole au 1er tour et
frappe au 2è. Permet aussi de voler
jusqu’à une ville déjà visitée."
496,19,11,9,"The user soars, then strikes its target
on the second turn. It can also be
used for flying to any familiar town."
497,19,14,9,"The user soars, then strikes its target
on the second turn. It can also be
used for flying to any familiar town."
498,19,15,1,"１ターンめで　そらへ　とび
２ターンめに　あいてを　こうげきする。
しっている　まちに　とぶことも　できる。"
499,19,15,3,"1턴째에 하늘을 날아
2턴째에 상대를 공격한다.
알고 있는 도시로 날아갈 수 있다."
500,19,15,5,"Le lanceur s’envole au premier tour et frappe au
second. Permet aussi de voler jusqu’à une ville
déjà visitée."
501,19,15,6,"Steigt in Runde 1 empor und trifft das Ziel in
Runde 2. Ermöglicht Flug in jede bekannte Stadt."
502,19,15,7,"Primer turno: vuela. Segundo turno: ataca. Fuera
de combate, permite ir a sitios ya conocidos."
503,19,15,8,"Chi la usa si alza in volo per attaccare al turno
seguente. Fuori dalla lotta permette di volare
in città già visitate."
504,19,15,9,"The user soars and then strikes
its target on the next turn. This can
also be used to fly to any familiar town."
