id,pokemon_species_id,local_language_id,name,genus
3280,365,4,帝牙海獅,
3281,365,5,Kaimorse,"Brise Glace"
3282,365,6,Walraisa,Eisbrecher
3283,365,7,Walrein,Rompehielo
3284,365,8,Walrein,Spaccagelo
3285,365,9,Walrein,"Ice Break"
3286,366,1,パールル,２まいがい
3287,366,2,Pearlulu,
3288,366,3,진주몽,두조개
3289,366,4,珍珠貝,
3290,366,5,Coquiperl,Bivalve
3291,366,6,Perlu,Muschel
3292,366,7,Clamperl,Bivalvo
3293,366,8,Clamperl,Bivalve
3294,366,9,Clamperl,Bivalve
3295,367,1,ハンテール,しんかい
3296,367,2,Huntail,
3297,367,3,헌테일,깊은바다
3298,367,4,獵斑魚,
3299,367,5,Serpang,Abysse
3300,367,6,Aalabyss,Tiefsee
3301,367,7,Huntail,Abisal
3302,367,8,Huntail,Abissi
3303,367,9,Huntail,"Deep Sea"
3304,368,1,サクラビス,なんかい
3305,368,2,Sakurabyss,
3306,368,3,분홍장이,남해
3307,368,4,櫻花魚,
3308,368,5,Rosabyss,"Mer du Sud"
3309,368,6,Saganabyss,Südsee
3310,368,7,Gorebyss,"Mar Del Sur"
3311,368,8,Gorebyss,Sudmarino
3312,368,9,Gorebyss,"South Sea"
3313,369,1,ジーランス,ちょうじゅ
3314,369,2,Glanth,
3315,369,3,시라칸,장수
3316,369,4,古空棘魚,
3317,369,5,Relicanth,Longévité
3318,369,6,Relicanth,Bestand
3319,369,7,Relicanth,Longevo
3320,369,8,Relicanth,Longevità
3321,369,9,Relicanth,Longevity
3322,370,1,ラブカス,ランデブー
3323,370,2,Lovecus,
3324,370,3,사랑동이,랑데부
3325,370,4,愛心魚,
3326,370,5,Lovdisc,Rendezvous
3327,370,6,Liebiskus,Rendezvous
3328,370,7,Luvdisc,Cita
3329,370,8,Luvdisc,Rendezvous
3330,370,9,Luvdisc,Rendezvous
3331,371,1,タツベイ,いしあたま
3332,371,2,Tatsubay,
3333,371,3,아공이,돌머리
3334,371,4,寶貝龍,
3335,371,5,Draby,"Tête de Roc"
3336,371,6,Kindwurm,Steinhaupt
3337,371,7,Bagon,"Cabeza Roca"
3338,371,8,Bagon,Rocciotesta
3339,371,9,Bagon,"Rock Head"
3340,372,1,コモルー,にんたい
3341,372,2,Komoruu,
3342,372,3,쉘곤,인내
3343,372,4,甲殼龍,
3344,372,5,Drackhaus,Endurant
3345,372,6,Draschel,Durchsteher
3346,372,7,Shelgon,Resistencia
3347,372,8,Shelgon,Resistenza
3348,372,9,Shelgon,Endurance
3349,373,1,ボーマンダ,ドラゴン
3350,373,2,Bohmander,
3351,373,3,보만다,드래곤
3352,373,4,暴蠑螈,
3353,373,5,Drattak,Dragon
3354,373,6,Brutalanda,Drache
3355,373,7,Salamence,Dragón
3356,373,8,Salamence,Drago
3357,373,9,Salamence,Dragon
3358,374,1,ダンバル,てっきゅう
3359,374,2,Dumbber,
3360,374,3,메탕,철공
3361,374,4,鐵啞鈴,
3362,374,5,Terhal,Boulefer
3363,374,6,Tanhel,Eisenkugel
3364,374,7,Beldum,"Bola Hierro"
3365,374,8,Beldum,Ferrosfera
3366,374,9,Beldum,"Iron Ball"
3367,375,1,メタング,てつツメ
3368,375,2,Metang,
3369,375,3,메탕구,철발톱
3370,375,4,金屬怪,
3371,375,5,Métang,Pincefer
3372,375,6,Metang,Eisenklaue
3373,375,7,Metang,Garrahierro
3374,375,8,Metang,Ferrunghia
3375,375,9,Metang,"Iron Claw"
3376,376,1,メタグロス,てつあし
3377,376,2,Metagross,
3378,376,3,메타그로스,무쇠다리
3379,376,4,巨金怪,
3380,376,5,Métalosse,Pattefer
3381,376,6,Metagross,Eisenfuß
3382,376,7,Metagross,"Pata Hierro"
3383,376,8,Metagross,Ferrarto
3384,376,9,Metagross,"Iron Leg"
3385,377,1,レジロック,いわやま
3386,377,2,Regirock,
3387,377,3,레지락,바위산
3388,377,4,雷吉洛克,
3389,377,5,Regirock,"Pic Rocheux"
3390,377,6,Regirock,Steingipfel
3391,377,7,Regirock,"Pico Roca"
3392,377,8,Regirock,Picco
3393,377,9,Regirock,"Rock Peak"
3394,378,1,レジアイス,ひょうざん
3395,378,2,Regice,
3396,378,3,레지아이스,빙산
3397,378,4,雷吉艾斯,
3398,378,5,Regice,Iceberg
3399,378,6,Regice,Eisberg
3400,378,7,Regice,Iceberg
3401,378,8,Regice,Iceberg
3402,378,9,Regice,Iceberg
3403,379,1,レジスチル,くろがね
3404,379,2,Registeel,
3405,379,3,레지스틸,쇠철
3406,379,4,雷吉斯奇魯,
3407,379,5,Registeel,Fer
3408,379,6,Registeel,Eisen
3409,379,7,Registeel,Hierro
3410,379,8,Registeel,Ferro
3411,379,9,Registeel,Iron
3412,380,1,ラティアス,むげん
3413,380,2,Latias,
3414,380,3,라티아스,무한
3415,380,4,拉帝亞斯,
3416,380,5,Latias,Éon
3417,380,6,Latias,Äon
3418,380,7,Latias,Eón
3419,380,8,Latias,Eone
3420,380,9,Latias,Eon
3421,381,1,ラティオス,むげん
3422,381,2,Latios,
3423,381,3,라티오스,무한
3424,381,4,拉帝歐斯,
3425,381,5,Latios,Éon
3426,381,6,Latios,Äon
3427,381,7,Latios,Eón
3428,381,8,Latios,Eone
3429,381,9,Latios,Eon
3430,382,1,カイオーガ,かいてい
3431,382,2,Kyogre,
3432,382,3,가이오가,해저
3433,382,4,蓋歐卡,
3434,382,5,Kyogre,Bassinmarin
3435,382,6,Kyogre,Seegründler
3436,382,7,Kyogre,"Cuenca Mar"
3437,382,8,Kyogre,Oceano
3438,382,9,Kyogre,"Sea Basin"
3439,383,1,グラードン,たいりく
3440,383,2,Groudon,
3441,383,3,그란돈,대륙
3442,383,4,固拉多,
3443,383,5,Groudon,Continent
3444,383,6,Groudon,Kontinent
3445,383,7,Groudon,Continente
3446,383,8,Groudon,Continente
3447,383,9,Groudon,Continent
3448,384,1,レックウザ,てんくう
3449,384,2,Rayquaza,
3450,384,3,레쿠쟈,천공
3451,384,4,烈空坐,
3452,384,5,Rayquaza,Cieux
3453,384,6,Rayquaza,Himmelhoch
3454,384,7,Rayquaza,Cielo
3455,384,8,Rayquaza,Stratosfera
3456,384,9,Rayquaza,"Sky High"
3457,385,1,ジラーチ,ねがいごと
3458,385,2,Jirachi,
3459,385,3,지라치,희망사항
3460,385,4,基拉祈,
3461,385,5,Jirachi,Souhait
3462,385,6,Jirachi,Wünscher
3463,385,7,Jirachi,Deseo
3464,385,8,Jirachi,Desiderio
3465,385,9,Jirachi,Wish
3466,386,1,デオキシス,ＤＮＡ
3467,386,2,Deoxys,
3468,386,3,테오키스,DNA
3469,386,4,代歐奇希斯,
3470,386,5,Deoxys,ADN
3471,386,6,Deoxys,DNS
3472,386,7,Deoxys,ADN
3473,386,8,Deoxys,DNA
3474,386,9,Deoxys,DNA
3475,387,1,ナエトル,わかば
3476,387,2,Naetle,
3477,387,3,모부기,어린잎
3478,387,4,草苗龜,
3479,387,5,Tortipouss,Minifeuille
3480,387,6,Chelast,Winziglaub
3481,387,7,Turtwig,Hojita
3482,387,8,Turtwig,Fogliolina
3483,387,9,Turtwig,"Tiny Leaf"
3484,388,1,ハヤシガメ,こだち
3485,388,2,Hayashigame,
3486,388,3,수풀부기,나무숲
3487,388,4,樹林龜,
3488,388,5,Boskara,Bosquet
3489,388,6,Chelcarain,Hain
3490,388,7,Grotle,Arboleda
3491,388,8,Grotle,Boschetto
3492,388,9,Grotle,Grove
3493,389,1,ドダイトス,たいりく
3494,389,2,Dodaitose,
3495,389,3,토대부기,대륙
3496,389,4,土台龜,
3497,389,5,Torterra,Continent
3498,389,6,Chelterrar,Kontinent
3499,389,7,Torterra,Continente
3500,389,8,Torterra,Continente
3501,389,9,Torterra,Continent
3502,390,1,ヒコザル,こざる
3503,390,2,Hikozaru,
3504,390,3,불꽃숭이,꼬마원숭이
3505,390,4,小火焰猴,
3506,390,5,Ouisticram,Chimpanzé
3507,390,6,Panflam,Schimpanse
3508,390,7,Chimchar,Chimpancé
3509,390,8,Chimchar,Scimpanzé
3510,390,9,Chimchar,Chimp
3511,391,1,モウカザル,やんちゃ
3512,391,2,Mōkazaru,
3513,391,3,파이숭이,개구쟁이
3514,391,4,猛火猴,
3515,391,5,Chimpenfeu,Garnement
3516,391,6,Panpyro,Verspielt
3517,391,7,Monferno,Juguetón
3518,391,8,Monferno,Briccone
3519,391,9,Monferno,Playful
3520,392,1,ゴウカザル,かえん
3521,392,2,Gōkazaru,
3522,392,3,초염몽,화염
3523,392,4,烈焰猴,
3524,392,5,Simiabraz,Flamme
3525,392,6,Panferno,Flamme
3526,392,7,Infernape,Llama
3527,392,8,Infernape,Fiamma
3528,392,9,Infernape,Flame
3529,393,1,ポッチャマ,ペンギン
3530,393,2,Pochama,
3531,393,3,팽도리,펭귄
3532,393,4,波加曼,
3533,393,5,Tiplouf,Pingouin
3534,393,6,Plinfa,Pinguin
3535,393,7,Piplup,Pingüino
3536,393,8,Piplup,Pinguino
3537,393,9,Piplup,Penguin
3538,394,1,ポッタイシ,ペンギン
3539,394,2,Pottaishi,
3540,394,3,팽태자,펭귄
3541,394,4,波皇子,
3542,394,5,Prinplouf,Pingouin
3543,394,6,Pliprin,Pinguin
3544,394,7,Prinplup,Pingüino
3545,394,8,Prinplup,Pinguino
3546,394,9,Prinplup,Penguin
3547,395,1,エンペルト,こうてい
3548,395,2,Emperte,
3549,395,3,엠페르트,황제
3550,395,4,帝王拿波,
3551,395,5,Pingoléon,Empereur
3552,395,6,Impoleon,Kaiser
3553,395,7,Empoleon,Emperador
3554,395,8,Empoleon,Imperatore
3555,395,9,Empoleon,Emperor
3556,396,1,ムックル,むくどり
3557,396,2,Mukkuru,
3558,396,3,찌르꼬,찌르레기
3559,396,4,姆克兒,
3560,396,5,Étourmi,Étourneau
3561,396,6,Staralili,Star
3562,396,7,Starly,Estornino
3563,396,8,Starly,Storno
3564,396,9,Starly,Starling
3565,397,1,ムクバード,むくどり
3566,397,2,Mukubird,
3567,397,3,찌르버드,찌르레기
3568,397,4,姆克鳥,
3569,397,5,Étourvol,Étourneau
3570,397,6,Staravia,Star
3571,397,7,Staravia,Estornino
3572,397,8,Staravia,Storno
3573,397,9,Staravia,Starling
3574,398,1,ムクホーク,もうきん
3575,398,2,Mukuhawk,
3576,398,3,찌르호크,맹금
3577,398,4,姆克鷹,
3578,398,5,Étouraptor,Rapace
3579,398,6,Staraptor,Raubtier
3580,398,7,Staraptor,Depredador
3581,398,8,Staraptor,Rapace
3582,398,9,Staraptor,Predator
3583,399,1,ビッパ,まるねずみ
3584,399,2,Bipper,
3585,399,3,비버니,둥글쥐
3586,399,4,大牙狸,
3587,399,5,Keunotor,Souridodue
3588,399,6,Bidiza,Dickmaus
3589,399,7,Bidoof,"Gran Ratón"
3590,399,8,Bidoof,Topaffuto
3591,399,9,Bidoof,"Plump Mouse"
3592,400,1,ビーダル,ビーバー
3593,400,2,Beadull,
3594,400,3,비버통,비버
3595,400,4,大尾狸,
3596,400,5,Castorno,Castor
3597,400,6,Bidifas,Biber
3598,400,7,Bibarel,Castor
3599,400,8,Bibarel,Castoro
3600,400,9,Bibarel,Beaver
3601,401,1,コロボーシ,こおろぎ
3602,401,2,Korobohshi,
3603,401,3,귀뚤뚜기,귀뚜라미
3604,401,4,圓法師,
3605,401,5,Crikzik,Criquet
3606,401,6,Zirpurze,Zirper
3607,401,7,Kricketot,Grillo
3608,401,8,Kricketot,Grillo
3609,401,9,Kricketot,Cricket
3610,402,1,コロトック,こおろぎ
3611,402,2,Korotok,
3612,402,3,귀뚤톡크,귀뚜라미
3613,402,4,音箱蟀,
3614,402,5,Mélokrik,Criquet
3615,402,6,Zirpeise,Zirper
3616,402,7,Kricketune,Grillo
3617,402,8,Kricketune,Grillo
3618,402,9,Kricketune,Cricket
3619,403,1,コリンク,せんこう
3620,403,2,Kolink,
3621,403,3,꼬링크,섬광
3622,403,4,小貓怪,
3623,403,5,Lixy,Flash
3624,403,6,Sheinux,Flacker
3625,403,7,Shinx,Flash
3626,403,8,Shinx,Baleno
3627,403,9,Shinx,Flash
3628,404,1,ルクシオ,でんこう
3629,404,2,Luxio,
3630,404,3,럭시오,전광
3631,404,4,勒克貓,
3632,404,5,Luxio,Étincelle
3633,404,6,Luxio,Funken
3634,404,7,Luxio,Chispa
3635,404,8,Luxio,Favilla
3636,404,9,Luxio,Spark
3637,405,1,レントラー,がんこう
3638,405,2,Rentorar,
3639,405,3,렌트라,안광
3640,405,4,倫琴貓,
3641,405,5,Luxray,Brillœil
3642,405,6,Luxtra,Glühauge
3643,405,7,Luxray,"Chispa Ojos"
3644,405,8,Luxray,Occhiluce
3645,405,9,Luxray,"Gleam Eyes"
3646,406,1,スボミー,つぼみ
3647,406,2,Subomie,
3648,406,3,꼬몽울,꽃봉오리
3649,406,4,含羞苞,
3650,406,5,Rozbouton,Bourgeon
3651,406,6,Knospi,Knospe
3652,406,7,Budew,Brote
3653,406,8,Budew,Germoglio
3654,406,9,Budew,Bud
3655,407,1,ロズレイド,ブーケ
3656,407,2,Roserade,
3657,407,3,로즈레이드,부케
3658,407,4,羅絲雷朵,
3659,407,5,Roserade,Bouquet
3660,407,6,Roserade,Blumenstrauß
3661,407,7,Roserade,Ramillete
3662,407,8,Roserade,Floreale
3663,407,9,Roserade,Bouquet
3664,408,1,ズガイドス,ずつき
3665,408,2,Zugaidos,
3666,408,3,두개도스,박치기
3667,408,4,頭蓋龍,
3668,408,5,Kranidos,Coud'Boule
3669,408,6,Koknodon,Kopfstoß
3670,408,7,Cranidos,Cabezazo
3671,408,8,Cranidos,Cranioso
3672,408,9,Cranidos,"Head Butt"
3673,409,1,ラムパルド,ずつき
3674,409,2,Rampard,
3675,409,3,램펄드,박치기
3676,409,4,戰槌龍,
3677,409,5,Charkos,Coud'Boule
3678,409,6,Rameidon,Kopfstoß
3679,409,7,Rampardos,Cabezazo
3680,409,8,Rampardos,Cranioso
3681,409,9,Rampardos,"Head Butt"
3682,410,1,タテトプス,シールド
3683,410,2,Tatetops,
3684,410,3,방패톱스,실드
3685,410,4,盾甲龍,
3686,410,5,Dinoclier,Bouclier
3687,410,6,Schilterus,Schutzschild
3688,410,7,Shieldon,Escudo
3689,410,8,Shieldon,Schermo
3690,410,9,Shieldon,Shield
3691,411,1,トリデプス,シールド
3692,411,2,Trideps,
3693,411,3,바리톱스,실드
3694,411,4,護城龍,
3695,411,5,Bastiodon,Bouclier
3696,411,6,Bollterus,Schutzschild
3697,411,7,Bastiodon,Escudo
3698,411,8,Bastiodon,Schermo
3699,411,9,Bastiodon,Shield
3700,412,1,ミノムッチ,みのむし
3701,412,2,Minomucchi,
3702,412,3,도롱충이,도롱이벌레
3703,412,4,結草兒,
3704,412,5,Cheniti,"Ver Caché"
3705,412,6,Burmy,Beutelwurm
3706,412,7,Burmy,Larva
3707,412,8,Burmy,Larva
3708,412,9,Burmy,Bagworm
3709,413,1,ミノマダム,みのむし
3710,413,2,Minomadam,
3711,413,3,도롱마담,도롱이벌레
3712,413,4,結草貴婦,
3713,413,5,Cheniselle,"Ver Caché"
3714,413,6,Burmadame,Beutelwurm
3715,413,7,Wormadam,Larva
3716,413,8,Wormadam,Larva
3717,413,9,Wormadam,Bagworm
3718,414,1,ガーメイル,ミノガ
3719,414,2,Garmeil,
3720,414,3,나메일,나방
3721,414,4,紳士蛾,
3722,414,5,Papilord,Phalène
3723,414,6,Moterpel,Motte
3724,414,7,Mothim,Polilla
3725,414,8,Mothim,Falena
3726,414,9,Mothim,Moth
3727,415,1,ミツハニー,はちのこ
3728,415,2,Mitsuhoney,
3729,415,3,세꿀버리,꼬마벌
3730,415,4,三蜜蜂,
3731,415,5,Apitrini,Miniabeille
3732,415,6,Wadribie,Kleinbiene
3733,415,7,Combee,Abejita
3734,415,8,Combee,Apetta
3735,415,9,Combee,"Tiny Bee"
3736,416,1,ビークイン,はちのす
3737,416,2,Beequeen,
3738,416,3,비퀸,벌집
3739,416,4,蜂后,
3740,416,5,Apireine,Ruche
3741,416,6,Honweisel,Bienenstock
3742,416,7,Vespiquen,Colmena
3743,416,8,Vespiquen,Alveare
3744,416,9,Vespiquen,Beehive
3745,417,1,パチリス,でんきりす
3746,417,2,Pachirisu,
3747,417,3,파치리스,전기다람쥐
3748,417,4,帕奇利茲,
3749,417,5,Pachirisu,Écurélec
3750,417,6,Pachirisu,Elektrohörnchen
3751,417,7,Pachirisu,Ardillalec
3752,417,8,Pachirisu,Elescoiatto
3753,417,9,Pachirisu,EleSquirrel
3754,418,1,ブイゼル,うみイタチ
3755,418,2,Buoysel,
3756,418,3,브이젤,바다족제비
3757,418,4,泳氣鼬,
3758,418,5,Mustébouée,Aquabelette
3759,418,6,Bamelin,Meereswiesel
3760,418,7,Buizel,"Nutria Mar."
3761,418,8,Buizel,Maridonnola
3762,418,9,Buizel,"Sea Weasel"
3763,419,1,フローゼル,うみイタチ
3764,419,2,Flowsel,
3765,419,3,플로젤,바다족제비
3766,419,4,浮潛鼬,
3767,419,5,Mustéflott,Aquabelette
3768,419,6,Bojelin,Meereswiesel
3769,419,7,Floatzel,"Nutria Mar."
3770,419,8,Floatzel,Maridonnola
3771,419,9,Floatzel,"Sea Weasel"
3772,420,1,チェリンボ,さくらんぼ
3773,420,2,Cherinbo,
3774,420,3,체리버,버찌
3775,420,4,櫻花寶,
3776,420,5,Ceribou,Cerise
3777,420,6,Kikugi,Kirsche
3778,420,7,Cherubi,Cereza
3779,420,8,Cherubi,Ciliegia
3780,420,9,Cherubi,Cherry
3781,421,1,チェリム,サクラ
3782,421,2,Cherrim,
3783,421,3,체리꼬,벚꽃
3784,421,4,櫻花兒,
3785,421,5,Ceriflor,Floraison
3786,421,6,Kinoso,Blüte
3787,421,7,Cherrim,Floración
3788,421,8,Cherrim,Bocciolo
3789,421,9,Cherrim,Blossom
3790,422,1,カラナクシ,ウミウシ
3791,422,2,Karanakushi,
3792,422,3,깝질무,갯민숭달팽이
3793,422,4,無殼海牛,
3794,422,5,Sancoki,Aqualimace
3795,422,6,Schalellos,Seeschnecke
3796,422,7,Shellos,"Babosa Mar."
3797,422,8,Shellos,Lumacomare
3798,422,9,Shellos,"Sea Slug"
3799,423,1,トリトドン,ウミウシ
3800,423,2,Toritodon,
3801,423,3,트리토돈,갯민숭달팽이
3802,423,4,海牛獸,
3803,423,5,Tritosor,Aqualimace
3804,423,6,Gastrodon,Seeschnecke
3805,423,7,Gastrodon,"Babosa Mar."
3806,423,8,Gastrodon,Lumacomare
3807,423,9,Gastrodon,"Sea Slug"
3808,424,1,エテボース,おなが
3809,424,2,Eteboth,
3810,424,3,겟핸보숭,긴꼬리
3811,424,4,雙尾怪手,
3812,424,5,Capidextre,Longqueue
3813,424,6,Ambidiffel,Langschweif
3814,424,7,Ambipom,"Cola Larga"
3815,424,8,Ambipom,Lungacoda
3816,424,9,Ambipom,"Long Tail"
3817,425,1,フワンテ,ふうせん
3818,425,2,Fuwante,
3819,425,3,흔들풍손,풍선
3820,425,4,飄飄球,
3821,425,5,Baudrive,Bouboule
3822,425,6,Driftlon,Ballon
3823,425,7,Drifloon,Globo
3824,425,8,Drifloon,Pallone
3825,425,9,Drifloon,Balloon
3826,426,1,フワライド,ききゅう
3827,426,2,Fuwaride,
3828,426,3,둥실라이드,기구
3829,426,4,附和氣球,
3830,426,5,Grodrive,Ballon
3831,426,6,Drifzepeli,Luftschiff
3832,426,7,Drifblim,Dirigible
3833,426,8,Drifblim,Dirigibile
3834,426,9,Drifblim,Blimp
3835,427,1,ミミロル,うさぎ
3836,427,2,Mimirol,
3837,427,3,이어롤,토끼
3838,427,4,捲捲耳,
3839,427,5,Laporeille,Lapin
3840,427,6,Haspiror,Hase
3841,427,7,Buneary,Conejo
3842,427,8,Buneary,Coniglio
3843,427,9,Buneary,Rabbit
3844,428,1,ミミロップ,うさぎ
3845,428,2,Mimilop,
3846,428,3,이어롭,토끼
3847,428,4,長耳兔,
3848,428,5,Lockpin,Lapin
3849,428,6,Schlapor,Hase
3850,428,7,Lopunny,Conejo
3851,428,8,Lopunny,Coniglio
3852,428,9,Lopunny,Rabbit
3853,429,1,ムウマージ,マジカル
3854,429,2,Mumage,
3855,429,3,무우마직,매지컬
3856,429,4,夢妖魔,
3857,429,5,Magirêve,Magique
3858,429,6,Traunmagil,Magisch
3859,429,7,Mismagius,Mágico
3860,429,8,Mismagius,Stregone
3861,429,9,Mismagius,Magical
3862,430,1,ドンカラス,おおボス
3863,430,2,Donkarasu,
3864,430,3,돈크로우,큰형님
3865,430,4,烏鴉頭頭,
3866,430,5,Corboss,"Big Boss"
3867,430,6,Kramshef,Anführer
3868,430,7,Honchkrow,"Gran Jefe"
3869,430,8,Honchkrow,Grancapo
3870,430,9,Honchkrow,"Big Boss"
3871,431,1,ニャルマー,ねこかぶり
3872,431,2,Nyarmar,
3873,431,3,나옹마,내숭
3874,431,4,魅力喵,
3875,431,5,Chaglam,Chafouin
3876,431,6,Charmian,Fies
3877,431,7,Glameow,Gastuto
3878,431,8,Glameow,Felide
3879,431,9,Glameow,Catty
3880,432,1,ブニャット,とらねこ
3881,432,2,Bunyat,
3882,432,3,몬냥이,얼룩고양이
3883,432,4,東施喵,
3884,432,5,Chaffreux,Chatigre
3885,432,6,Shnurgarst,Tigerkatze
3886,432,7,Purugly,"Tigre Gato"
3887,432,8,Purugly,Gattotigre
3888,432,9,Purugly,"Tiger Cat"
3889,433,1,リーシャン,すず
3890,433,2,Lisyan,
3891,433,3,랑딸랑,방울
3892,433,4,鈴鐺響,
3893,433,5,Korillon,Clochette
3894,433,6,Klingplim,Glöckchen
3895,433,7,Chingling,Campana
3896,433,8,Chingling,Sonaglio
3897,433,9,Chingling,Bell
3898,434,1,スカンプー,スカンク
3899,434,2,Skunpoo,
3900,434,3,스컹뿡,스컹크
3901,434,4,臭鼬噗,
3902,434,5,Moufouette,Moufette
3903,434,6,Skunkapuh,Stinktier
3904,434,7,Stunky,Mofeta
3905,434,8,Stunky,Moffetta
3906,434,9,Stunky,Skunk
3907,435,1,スカタンク,スカンク
3908,435,2,Skutank,
3909,435,3,스컹탱크,스컹크
3910,435,4,坦克臭鼬,
3911,435,5,Moufflair,Moufette
3912,435,6,Skuntank,Stinktier
3913,435,7,Skuntank,Mofeta
3914,435,8,Skuntank,Moffetta
3915,435,9,Skuntank,Skunk
3916,436,1,ドーミラー,せいどう
3917,436,2,Domirror,
3918,436,3,동미러,청동
3919,436,4,銅鏡怪,
3920,436,5,Archéomire,Bronze
3921,436,6,Bronzel,Bronze
3922,436,7,Bronzor,Bronce
3923,436,8,Bronzor,Bronzo
3924,436,9,Bronzor,Bronze
3925,437,1,ドータクン,どうたく
3926,437,2,Dotakun,
3927,437,3,동탁군,동탁
3928,437,4,青銅鐘,
3929,437,5,Archéodong,Clochebronze
3930,437,6,Bronzong,Bronzeglocke
3931,437,7,Bronzong,"Cam. Bronce"
3932,437,8,Bronzong,Squibronzo
3933,437,9,Bronzong,"Bronze Bell"
3934,438,1,ウソハチ,ぼんさい
3935,438,2,Usohachi,
3936,438,3,꼬지지,분재
3937,438,4,愛哭樹,
3938,438,5,Manzaï,Bonsaï
3939,438,6,Mobai,Bonsai
3940,438,7,Bonsly,Bonsái
3941,438,8,Bonsly,Bonsai
3942,438,9,Bonsly,Bonsai
3943,439,1,マネネ,マイム
3944,439,2,Manene,
3945,439,3,흉내내,따라하기
3946,439,4,魔尼尼,
3947,439,5,"Mime Jr.",Mime
3948,439,6,Pantimimi,Mime
3949,439,7,"Mime Jr.",Mimo
3950,439,8,"Mime Jr.",Mimo
3951,439,9,"Mime Jr.",Mime
3952,440,1,ピンプク,ままごと
3953,440,2,Pinpuku,
3954,440,3,핑복,소꿉놀이
3955,440,4,好運蛋,
3956,440,5,Ptiravi,Maisonjouet
3957,440,6,Wonneira,Spielhaus
3958,440,7,Happiny,Casita
3959,440,8,Happiny,Ovettino
3960,440,9,Happiny,Playhouse
3961,441,1,ペラップ,おんぷ
3962,441,2,Perap,
3963,441,3,페라페,음표
3964,441,4,聒噪鳥,
3965,441,5,Pijako,"Note Musique"
3966,441,6,Plaudagei,Musiknote
3967,441,7,Chatot,Corchea
3968,441,8,Chatot,Musicale
3969,441,9,Chatot,"Music Note"
3970,442,1,ミカルゲ,ふういん
3971,442,2,Mikaruge,
3972,442,3,화강돌,봉인
3973,442,4,花岩怪,
3974,442,5,Spiritomb,Interdit
3975,442,6,Kryppuk,Verboten
3976,442,7,Spiritomb,Prohibido
3977,442,8,Spiritomb,Proibito
3978,442,9,Spiritomb,Forbidden
3979,443,1,フカマル,りくザメ
3980,443,2,Fukamaru,
3981,443,3,딥상어동,육지상어
3982,443,4,圓陸鲨,
3983,443,5,Griknot,Terrequin
3984,443,6,Kaumalat,Landhai
3985,443,7,Gible,Terrascualo
3986,443,8,Gible,Squaloterra
3987,443,9,Gible,"Land Shark"
3988,444,1,ガバイト,ほらあな
3989,444,2,Gabite,
3990,444,3,한바이트,동굴
3991,444,4,尖牙陸鲨,
3992,444,5,Carmache,Caverne
3993,444,6,Knarksel,Höhle
3994,444,7,Gabite,Cueva
3995,444,8,Gabite,Grotta
3996,444,9,Gabite,Cave
3997,445,1,ガブリアス,マッハ
3998,445,2,Gablias,
3999,445,3,한카리아스,마하
4000,445,4,烈咬陸鲨,
4001,445,5,Carchacrok,Supersonic
4002,445,6,Knakrack,Rasanz
4003,445,7,Garchomp,Mach
4004,445,8,Garchomp,Mach
4005,445,9,Garchomp,Mach
4006,446,1,ゴンベ,おおぐい
4007,446,2,Gonbe,
4008,446,3,먹고자,대식가
4009,446,4,小卡比獸,
4010,446,5,Goinfrex,Goinfre
4011,446,6,Mampfaxo,Nimmersatt
4012,446,7,Munchlax,Comilón
4013,446,8,Munchlax,Ghiottone
4014,446,9,Munchlax,"Big Eater"
4015,447,1,リオル,はもん
4016,447,2,Riolu,
4017,447,3,리오르,파문
4018,447,4,利歐路,
4019,447,5,Riolu,Émanation
4020,447,6,Riolu,Wellenspiel
4021,447,7,Riolu,Emanación
4022,447,8,Riolu,Emanazione
4023,447,9,Riolu,Emanation
4024,448,1,ルカリオ,はどう
4025,448,2,Lucario,
4026,448,3,루카리오,파동
4027,448,4,路卡利歐,
4028,448,5,Lucario,Aura
4029,448,6,Lucario,Aura
4030,448,7,Lucario,Aura
4031,448,8,Lucario,Aura
4032,448,9,Lucario,Aura
4033,449,1,ヒポポタス,カバ
4034,449,2,Hipopotas,
4035,449,3,히포포타스,하마
4036,449,4,怪河馬,
4037,449,5,Hippopotas,Hippo
4038,449,6,Hippopotas,Flusspferd
4039,449,7,Hippopotas,Hipo
4040,449,8,Hippopotas,Ippo
4041,449,9,Hippopotas,Hippo
4042,450,1,カバルドン,じゅうりょう
4043,450,2,Kabarudon,
4044,450,3,하마돈,중량
4045,450,4,河馬獸,
4046,450,5,Hippodocus,"Poids Lourd"
4047,450,6,Hippoterus,Schwergewicht
4048,450,7,Hippowdon,"Peso Pesado"
4049,450,8,Hippowdon,Grandepeso
4050,450,9,Hippowdon,Heavyweight
4051,451,1,スコルピ,さそり
4052,451,2,Scorpi,
4053,451,3,스콜피,전갈
4054,451,4,紫天蠍,
4055,451,5,Rapion,Scorpion
4056,451,6,Pionskora,Skorpion
4057,451,7,Skorupi,Escorpión
4058,451,8,Skorupi,Scorpione
4059,451,9,Skorupi,Scorpion
4060,452,1,ドラピオン,ばけさそり
4061,452,2,Dorapion,
4062,452,3,드래피온,요괴전갈
4063,452,4,龍王蠍,
4064,452,5,Drascore,Scorpogre
4065,452,6,Piondragi,Ogerskorpion
4066,452,7,Drapion,Escorpiogro
4067,452,8,Drapion,Scorpiaccio
4068,452,9,Drapion,"Ogre Scorpion"
