id,encounter_id,encounter_condition_value_id
7153,18213,14
7154,18214,4
7155,18214,14
7156,18215,5
7157,18215,14
7158,18216,15
7159,18217,16
7160,18218,3
7161,18218,14
7162,18219,4
7163,18219,14
7164,18220,5
7165,18220,14
7166,18221,15
7167,18222,16
7168,18223,3
7169,18224,4
7170,18225,5
7171,18226,3
7172,18227,4
7173,18228,5
7174,18229,3
7175,18230,4
7176,18231,5
7177,18232,3
7178,18233,4
7179,18234,5
7180,18235,3
7181,18236,4
7182,18237,5
7183,18242,14
7184,18243,15
7185,18244,16
7186,18245,14
7187,18246,15
7188,18247,16
7189,18248,3
7190,18248,14
7191,18249,4
7192,18249,14
7193,18250,5
7194,18250,14
7195,18251,15
7196,18252,16
7197,18253,3
7198,18253,14
7199,18254,4
7200,18254,14
7201,18255,5
7202,18255,14
7203,18256,15
7204,18257,16
7205,18258,3
7206,18259,4
7207,18260,5
7208,18261,3
7209,18262,4
7210,18263,5
7211,18264,3
7212,18265,4
7213,18266,5
7214,18267,3
7215,18268,4
7216,18269,5
7217,18270,3
7218,18271,4
7219,18272,5
7220,18275,3
7221,18276,4
7222,18277,5
7223,18279,14
7224,18280,15
7225,18281,16
7226,18282,3
7227,18282,14
7228,18283,4
7229,18283,14
7230,18284,5
7231,18284,14
7232,18285,15
7233,18286,16
7234,18287,14
7235,18288,15
7236,18289,16
7237,18290,14
7238,18291,15
7239,18292,16
7240,18293,3
7241,18294,4
7242,18295,5
7243,18296,3
7244,18297,4
7245,18298,5
7246,18303,3
7247,18304,4
7248,18305,5
7249,18307,3
7250,18308,4
7251,18309,5
7252,18311,3
7253,18311,14
7254,18312,4
7255,18312,14
7256,18313,5
7257,18313,14
7258,18314,15
7259,18315,16
7260,18316,3
7261,18316,14
7262,18317,4
7263,18317,14
7264,18318,5
7265,18318,14
7266,18319,15
7267,18320,16
7268,18321,14
7269,18322,15
7270,18323,16
7271,18324,14
7272,18325,15
7273,18326,16
7274,18327,3
7275,18328,4
7276,18329,5
7277,18330,3
7278,18331,4
7279,18332,5
7280,18338,3
7281,18339,4
7282,18340,5
7283,18342,14
7284,18343,15
7285,18344,16
7286,18345,3
7287,18345,14
7288,18346,4
7289,18346,14
7290,18347,5
7291,18347,14
7292,18348,15
7293,18349,16
7294,18350,14
7295,18351,15
7296,18352,16
7297,18353,14
7298,18354,15
7299,18355,16
7300,18356,3
7301,18357,4
7302,18358,5
7303,18359,3
7304,18360,4
7305,18361,5
7306,18368,14
7307,18369,15
7308,18370,16
7309,18371,14
7310,18372,15
7311,18373,16
7312,18374,14
7313,18375,15
7314,18376,16
7315,18377,14
7316,18378,15
7317,18379,16
7318,18382,3
7319,18383,4
7320,18384,5
7321,18386,3
7322,18387,4
7323,18388,5
7324,18418,3
7325,18419,4
7326,18420,5
7327,18422,14
7328,18423,15
7329,18424,16
7330,18425,3
7331,18425,14
7332,18426,4
7333,18426,14
7334,18427,5
7335,18427,14
7336,18428,15
7337,18429,16
7338,18430,3
7339,18430,14
7340,18431,4
7341,18431,14
7342,18432,5
7343,18432,14
7344,18433,15
7345,18434,16
7346,18435,3
7347,18435,14
7348,18436,4
7349,18436,14
7350,18437,5
7351,18437,14
7352,18438,15
7353,18439,16
7354,18440,3
7355,18441,4
7356,18442,5
7357,18443,3
7358,18444,4
7359,18445,5
7360,18447,3
7361,18448,4
7362,18449,5
7363,18451,3
7364,18452,4
7365,18453,5
7366,18479,3
7367,18480,4
7368,18481,5
7369,18483,3
7370,18484,4
7371,18485,5
7372,18487,3
7373,18487,14
7374,18488,4
7375,18488,14
7376,18489,5
7377,18489,14
7378,18490,15
7379,18491,16
7380,18492,3
7381,18492,14
7382,18493,4
7383,18493,14
7384,18494,5
7385,18494,14
7386,18495,15
7387,18496,16
7388,18497,14
7389,18498,15
7390,18499,16
7391,18500,14
7392,18501,15
7393,18502,16
7394,18505,3
7395,18506,4
7396,18507,5
7397,18508,3
7398,18509,4
7399,18510,5
7400,18511,3
7401,18512,4
7402,18513,5
7403,18514,3
7404,18515,4
7405,18516,5
7406,18542,2
7407,18542,3
7408,18543,2
7409,18543,4
7410,18544,2
7411,18544,5
7412,18545,1
7413,18546,2
7414,18546,3
7415,18547,2
7416,18547,4
7417,18548,2
7418,18548,5
7419,18549,1
7420,18550,3
7421,18550,14
7422,18551,4
7423,18551,14
7424,18552,5
7425,18552,14
7426,18553,15
7427,18554,16
7428,18555,3
7429,18555,14
7430,18556,4
7431,18556,14
7432,18557,5
7433,18557,14
7434,18558,15
7435,18559,16
7436,18560,3
7437,18560,14
7438,18561,4
7439,18561,14
7440,18562,5
7441,18562,14
7442,18563,15
7443,18564,16
7444,18565,3
7445,18565,14
7446,18566,4
7447,18566,14
7448,18567,5
7449,18567,14
7450,18568,15
7451,18569,16
7452,18572,3
7453,18573,4
7454,18574,5
7455,18575,3
7456,18576,4
7457,18577,5
7458,18578,3
7459,18579,4
7460,18580,5
7461,18581,3
7462,18582,4
7463,18583,5
7464,18612,14
7465,18613,15
7466,18614,16
7467,18615,14
7468,18616,15
7469,18617,16
7470,18618,14
7471,18619,15
7472,18620,16
7473,18621,14
7474,18622,15
7475,18623,16
7476,18657,14
7477,18658,15
7478,18659,16
7479,18660,14
7480,18661,15
7481,18662,16
7482,18663,14
7483,18664,15
7484,18665,16
7485,18666,14
7486,18667,15
7487,18668,16
7488,18678,14
7489,18679,15
7490,18680,16
7491,18681,14
7492,18682,15
7493,18683,16
7494,18684,14
7495,18685,15
7496,18686,16
7497,18687,14
7498,18688,15
7499,18689,16
7500,18699,14
7501,18700,15
7502,18701,16
7503,18702,14
7504,18703,15
7505,18704,16
7506,18705,14
7507,18706,15
7508,18707,16
7509,18708,14
7510,18709,15
7511,18710,16
7512,18719,3
7513,18720,4
7514,18721,5
7515,18723,3
7516,18724,4
7517,18725,5
7518,18727,3
7519,18727,14
7520,18728,4
7521,18728,14
7522,18729,5
7523,18729,14
7524,18730,15
7525,18731,16
7526,18732,3
7527,18732,14
7528,18733,4
7529,18733,14
7530,18734,5
7531,18734,14
7532,18735,15
7533,18736,16
7534,18737,3
7535,18737,14
7536,18738,4
7537,18738,14
7538,18739,5
7539,18739,14
7540,18740,15
7541,18741,16
7542,18742,3
7543,18742,14
7544,18743,4
7545,18743,14
7546,18744,5
7547,18744,14
7548,18745,15
7549,18746,16
7550,18747,3
7551,18748,4
7552,18749,5
7553,18750,3
7554,18751,4
7555,18752,5
7556,18753,3
7557,18754,4
7558,18755,5
7559,18756,3
7560,18757,4
7561,18758,5
7562,18759,3
7563,18760,4
7564,18761,5
7565,18762,3
7566,18763,4
7567,18764,5
7568,18765,2
7569,18765,3
7570,18766,2
7571,18766,4
7572,18767,2
7573,18767,5
7574,18768,1
7575,18769,2
7576,18769,3
7577,18770,2
7578,18770,4
7579,18771,2
7580,18771,5
7581,18772,1
7582,18773,3
7583,18773,14
7584,18774,4
7585,18774,14
7586,18775,5
7587,18775,14
7588,18776,15
7589,18777,16
7590,18778,3
7591,18778,14
7592,18779,4
7593,18779,14
7594,18780,5
7595,18780,14
7596,18781,15
7597,18782,16
7598,18783,3
7599,18783,14
7600,18784,4
7601,18784,14
7602,18785,5
7603,18785,14
7604,18786,15
7605,18787,16
7606,18788,3
7607,18788,14
7608,18789,4
7609,18789,14
7610,18790,5
7611,18790,14
7612,18791,15
7613,18792,16
7614,18793,3
7615,18794,4
7616,18795,5
7617,18796,3
7618,18797,4
7619,18798,5
7620,18799,3
7621,18800,4
7622,18801,5
7623,18803,3
7624,18804,4
7625,18805,5
7626,18807,3
7627,18808,4
7628,18809,5
7629,18811,3
7630,18812,4
7631,18813,5
7632,18815,14
7633,18816,15
7634,18817,16
7635,18818,3
7636,18818,14
7637,18819,4
7638,18819,14
7639,18820,5
7640,18820,14
7641,18821,15
7642,18822,16
7643,18823,14
7644,18824,15
7645,18825,16
7646,18826,14
7647,18827,15
7648,18828,16
7649,18833,3
7650,18834,4
7651,18835,5
7652,18836,3
7653,18837,4
7654,18838,5
7655,18856,3
7656,18857,4
7657,18858,5
7658,18863,3
7659,18864,4
7660,18865,5
7661,18876,14
7662,18877,15
7663,18878,16
7664,18879,14
7665,18880,15
7666,18881,16
7667,18882,14
7668,18883,15
7669,18884,16
7670,18885,14
7671,18886,15
7672,18887,16
7673,18890,3
7674,18891,4
7675,18892,5
7676,18893,3
7677,18894,4
7678,18895,5
7679,18896,3
7680,18897,4
7681,18898,5
7682,18899,3
7683,18900,4
7684,18901,5
7685,18917,3
7686,18918,4
7687,18919,5
7688,18924,3
7689,18925,4
7690,18926,5
7691,18937,14
7692,18938,15
7693,18939,16
7694,18940,14
7695,18941,15
7696,18942,16
7697,18943,14
7698,18944,15
7699,18945,16
7700,18946,14
7701,18947,15
7702,18948,16
7703,18972,3
7704,18973,4
7705,18974,5
7706,18979,3
7707,18980,4
7708,18981,5
7709,19016,3
7710,19017,4
7711,19018,5
7712,19020,3
7713,19021,4
7714,19022,5
7715,19024,3
7716,19024,14
7717,19025,4
7718,19025,14
7719,19026,5
7720,19026,14
7721,19027,15
7722,19028,16
7723,19029,3
7724,19029,14
7725,19030,4
7726,19030,14
7727,19031,5
7728,19031,14
7729,19032,15
7730,19033,16
7731,19034,3
7732,19034,14
7733,19035,4
7734,19035,14
7735,19036,5
7736,19036,14
7737,19037,15
7738,19038,16
7739,19039,3
7740,19039,14
7741,19040,4
7742,19040,14
7743,19041,5
7744,19041,14
7745,19042,15
7746,19043,16
7747,19044,3
7748,19045,4
7749,19046,5
7750,19047,3
7751,19048,4
7752,19049,5
7753,19050,3
7754,19051,4
7755,19052,5
7756,19053,3
7757,19054,4
7758,19055,5
7759,19056,3
7760,19057,4
7761,19058,5
7762,19059,3
7763,19060,4
7764,19061,5
7765,19076,3
7766,19077,4
7767,19078,5
7768,19083,3
7769,19084,4
7770,19085,5
7771,19093,3
7772,19094,4
7773,19095,5
7774,19097,3
7775,19098,4
7776,19099,5
7777,19101,3
7778,19101,14
7779,19102,4
7780,19102,14
7781,19103,5
7782,19103,14
7783,19104,15
7784,19105,16
7785,19106,3
7786,19106,14
7787,19107,4
7788,19107,14
7789,19108,5
7790,19108,14
7791,19109,15
7792,19110,16
7793,19111,3
7794,19111,14
7795,19112,4
7796,19112,14
7797,19113,5
7798,19113,14
7799,19114,15
7800,19115,16
7801,19116,3
7802,19116,14
7803,19117,4
7804,19117,14
7805,19118,5
7806,19118,14
7807,19119,15
7808,19120,16
7809,19121,3
7810,19122,4
7811,19123,5
7812,19124,3
7813,19125,4
7814,19126,5
7815,19127,3
7816,19128,4
7817,19129,5
7818,19130,3
7819,19131,4
7820,19132,5
7821,19133,3
7822,19134,4
7823,19135,5
7824,19136,3
7825,19137,4
7826,19138,5
7827,19164,3
7828,19165,4
7829,19166,5
7830,19168,3
7831,19169,4
7832,19170,5
7833,19172,3
7834,19172,14
7835,19173,4
7836,19173,14
7837,19174,5
7838,19174,14
7839,19175,15
7840,19176,16
7841,19177,3
7842,19177,14
7843,19178,4
7844,19178,14
7845,19179,5
7846,19179,14
7847,19180,15
7848,19181,16
7849,19182,14
7850,19183,15
7851,19184,16
7852,19185,14
7853,19186,15
7854,19187,16
7855,19188,3
7856,19189,4
7857,19190,5
7858,19191,3
7859,19192,4
7860,19193,5
7861,19194,3
7862,19195,4
7863,19196,5
7864,19197,3
7865,19198,4
7866,19199,5
7867,19200,3
7868,19201,4
7869,19202,5
7870,19203,3
7871,19204,4
7872,19205,5
7873,19238,2
7874,19239,1
7875,19242,2
7876,19243,1
7877,19245,2
7878,19246,1
7879,19247,2
7880,19248,1
7881,19250,2
7882,19251,1
7883,19252,2
7884,19253,1
7885,19254,2
7886,19255,1
7887,19256,2
7888,19257,1
7889,19258,2
7890,19259,1
7891,19260,3
7892,19261,4
7893,19262,5
7894,19264,3
7895,19265,4
7896,19266,5
7897,19268,3
7898,19268,14
7899,19269,4
7900,19269,14
7901,19270,5
7902,19270,14
7903,19271,15
7904,19272,16
7905,19273,3
7906,19273,14
7907,19274,4
7908,19274,14
7909,19275,5
7910,19275,14
7911,19276,15
7912,19277,16
7913,19278,3
7914,19278,14
7915,19279,4
7916,19279,14
7917,19280,5
7918,19280,14
7919,19281,15
7920,19282,16
7921,19283,3
7922,19283,14
7923,19284,4
7924,19284,14
7925,19285,5
7926,19285,14
7927,19286,15
7928,19287,16
7929,19290,3
7930,19291,4
7931,19292,5
7932,19294,3
7933,19295,4
7934,19296,5
7935,19298,3
7936,19299,4
7937,19300,5
7938,19302,3
7939,19303,4
7940,19304,5
7941,19306,3
7942,19306,14
7943,19307,4
7944,19307,14
7945,19308,5
7946,19308,14
7947,19309,15
7948,19310,16
7949,19311,3
7950,19311,14
7951,19312,4
7952,19312,14
7953,19313,5
7954,19313,14
7955,19314,15
7956,19315,16
7957,19316,3
7958,19316,14
7959,19317,4
7960,19317,14
7961,19318,5
7962,19318,14
7963,19319,15
7964,19320,16
7965,19321,3
7966,19321,14
7967,19322,4
7968,19322,14
7969,19323,5
7970,19323,14
7971,19324,15
7972,19325,16
7973,19328,3
7974,19329,4
7975,19330,5
7976,19332,3
7977,19333,4
7978,19334,5
7979,19336,3
7980,19337,4
7981,19338,5
7982,19342,3
7983,19342,14
7984,19343,4
7985,19343,14
7986,19344,5
7987,19344,14
7988,19345,15
7989,19346,16
7990,19347,14
7991,19348,15
7992,19349,16
7993,19350,3
7994,19350,14
7995,19351,4
7996,19351,14
7997,19352,5
7998,19352,14
7999,19353,15
8000,19354,16
8001,19355,3
8002,19355,14
8003,19356,4
8004,19356,14
8005,19357,5
8006,19357,14
8007,19358,15
8008,19359,16
8009,19360,3
8010,19361,4
8011,19362,5
8012,19363,3
8013,19364,4
8014,19365,5
8015,19366,3
8016,19367,4
8017,19368,5
8018,19369,3
8019,19370,4
8020,19371,5
8021,19372,3
8022,19373,4
8023,19374,5
8024,19375,3
8025,19376,4
8026,19377,5
8027,19385,2
8028,19386,1
8029,19389,2
8030,19390,1
8031,19392,2
8032,19393,1
8033,19394,2
8034,19395,1
8035,19397,2
8036,19398,1
8037,19399,2
8038,19400,1
8039,19401,2
8040,19402,1
8041,19404,2
8042,19405,1
8043,19408,14
8044,19409,15
8045,19410,16
8046,19411,14
8047,19412,15
8048,19413,16
8049,19414,14
8050,19415,15
8051,19416,16
8052,19417,14
8053,19418,15
8054,19419,16
8055,19504,14
8056,19505,15
8057,19506,16
8058,19507,14
8059,19508,15
8060,19509,16
8061,19510,14
8062,19511,15
8063,19512,16
8064,19513,14
8065,19514,15
8066,19515,16
8067,19550,14
8068,19551,15
8069,19552,16
8070,19553,14
8071,19554,15
8072,19555,16
8073,19556,14
8074,19557,15
8075,19558,16
8076,19559,14
8077,19560,15
8078,19561,16
8079,19596,14
8080,19597,15
8081,19598,16
8082,19599,14
8083,19600,15
8084,19601,16
8085,19602,14
8086,19603,15
8087,19604,16
8088,19605,14
8089,19606,15
8090,19607,16
8091,19628,3
8092,19629,4
8093,19630,5
8094,19635,3
8095,19636,4
8096,19637,5
8097,19645,3
8098,19646,4
8099,19647,5
8100,19651,3
8101,19651,14
8102,19652,4
8103,19652,14
8104,19653,5
8105,19653,14
8106,19654,15
8107,19655,16
8108,19656,14
8109,19657,15
8110,19658,16
8111,19659,3
8112,19659,14
8113,19660,4
8114,19660,14
8115,19661,5
8116,19661,14
8117,19662,15
8118,19663,16
8119,19664,3
8120,19664,14
8121,19665,4
8122,19665,14
8123,19666,5
8124,19666,14
8125,19667,15
8126,19668,16
8127,19671,3
8128,19672,4
8129,19673,5
8130,19674,3
8131,19675,4
8132,19676,5
8133,19677,3
8134,19678,4
8135,19679,5
8136,19680,3
8137,19681,4
8138,19682,5
8139,19685,14
8140,19686,15
8141,19687,16
8142,19688,14
8143,19689,15
8144,19690,16
8145,19691,14
8146,19692,15
8147,19693,16
8148,19694,14
8149,19695,15
8150,19696,16
8151,19730,14
8152,19731,15
8153,19732,16
8154,19733,14
8155,19734,15
8156,19735,16
8157,19736,14
8158,19737,15
8159,19738,16
8160,19739,14
8161,19740,15
8162,19741,16
8163,19773,3
8164,19774,4
8165,19775,5
8166,19777,3
8167,19778,4
8168,19779,5
8169,19781,3
8170,19781,14
8171,19782,4
8172,19782,14
8173,19783,5
8174,19783,14
8175,19784,15
8176,19785,16
8177,19786,3
8178,19786,14
8179,19787,4
8180,19787,14
8181,19788,5
8182,19788,14
8183,19789,15
8184,19790,16
8185,19791,3
8186,19791,14
8187,19792,4
8188,19792,14
8189,19793,5
8190,19793,14
8191,19794,15
8192,19795,16
8193,19796,3
8194,19796,14
8195,19797,4
8196,19797,14
8197,19798,5
8198,19798,14
8199,19799,15
8200,19800,16
8201,19801,3
8202,19802,4
8203,19803,5
8204,19804,3
8205,19805,4
8206,19806,5
8207,19836,2
8208,19837,1
8209,19838,2
8210,19839,1
8211,19840,14
8212,19841,15
8213,19842,16
8214,19843,14
8215,19844,15
8216,19845,16
8217,19846,14
8218,19847,15
8219,19848,16
8220,19849,14
8221,19850,15
8222,19851,16
8223,19872,3
8224,19873,4
8225,19874,5
8226,19879,3
8227,19880,4
8228,19881,5
8229,19889,2
8230,19890,1
8231,19891,2
8232,19892,1
8233,19893,14
8234,19894,15
8235,19895,16
8236,19896,14
8237,19897,15
8238,19898,16
8239,19899,14
8240,19900,15
8241,19901,16
8242,19902,14
8243,19903,15
8244,19904,16
8245,19907,3
8246,19908,4
8247,19909,5
8248,19911,3
8249,19912,4
8250,19913,5
8251,19940,3
8252,19941,4
8253,19942,5
8254,19944,3
8255,19945,4
8256,19946,5
8257,19948,3
8258,19948,14
8259,19949,4
8260,19949,14
8261,19950,5
8262,19950,14
8263,19951,15
8264,19952,16
8265,19953,3
8266,19953,14
8267,19954,4
8268,19954,14
8269,19955,5
8270,19955,14
8271,19956,15
8272,19957,16
8273,19958,3
8274,19958,14
8275,19959,4
8276,19959,14
8277,19960,5
8278,19960,14
8279,19961,15
8280,19962,16
8281,19963,3
8282,19963,14
8283,19964,4
8284,19964,14
8285,19965,5
8286,19965,14
8287,19966,15
8288,19967,16
8289,19968,3
8290,19969,4
8291,19970,5
8292,19971,3
8293,19972,4
8294,19973,5
8295,19974,3
8296,19975,4
8297,19976,5
8298,19977,3
8299,19978,4
8300,19979,5
8301,19980,3
8302,19981,4
8303,19982,5
8304,19983,3
8305,19984,4
8306,19985,5
8307,20001,3
8308,20001,14
8309,20002,4
8310,20002,14
8311,20003,5
8312,20003,14
8313,20004,15
8314,20005,16
8315,20006,3
8316,20006,14
8317,20007,4
8318,20007,14
8319,20008,5
8320,20008,14
8321,20009,15
8322,20010,16
8323,20011,3
8324,20011,14
8325,20012,4
8326,20012,14
8327,20013,5
8328,20013,14
8329,20014,15
8330,20015,16
8331,20016,3
8332,20016,14
8333,20017,4
8334,20017,14
8335,20018,5
8336,20018,14
8337,20019,15
8338,20020,16
8339,20024,3
8340,20025,4
8341,20026,5
8342,20028,3
8343,20029,4
8344,20030,5
8345,20031,3
8346,20032,4
8347,20033,5
8348,20037,3
8349,20037,14
8350,20038,4
8351,20038,14
8352,20039,5
8353,20039,14
8354,20040,15
8355,20041,16
8356,20042,14
8357,20043,15
8358,20044,16
8359,20045,3
8360,20045,14
8361,20046,4
8362,20046,14
8363,20047,5
8364,20047,14
8365,20048,15
8366,20049,16
8367,20050,3
8368,20050,14
8369,20051,4
8370,20051,14
8371,20052,5
8372,20052,14
8373,20053,15
8374,20054,16
8375,20057,3
8376,20058,4
8377,20059,5
8378,20060,3
8379,20061,4
8380,20062,5
8381,20063,3
8382,20064,4
8383,20065,5
8384,20066,3
8385,20067,4
8386,20068,5
8387,20097,14
8388,20098,15
8389,20099,16
8390,20100,14
8391,20101,15
8392,20102,16
8393,20103,14
8394,20104,15
8395,20105,16
8396,20106,14
8397,20107,15
8398,20108,16
8399,20118,14
8400,20119,15
8401,20120,16
8402,20121,14
8403,20122,15
8404,20123,16
8405,20124,14
8406,20125,15
8407,20126,16
8408,20127,14
8409,20128,15
8410,20129,16
8411,20130,3
8412,20131,4
8413,20132,5
8414,20133,3
8415,20134,4
8416,20135,5
8417,20137,3
8418,20138,4
8419,20139,5
8420,20141,3
8421,20142,4
8422,20143,5
8423,20144,3
8424,20145,4
8425,20146,5
8426,20148,3
8427,20149,4
8428,20150,5
8429,20152,3
8430,20152,14
8431,20153,4
8432,20153,14
8433,20154,5
8434,20154,14
8435,20155,15
8436,20156,16
8437,20157,3
8438,20157,14
8439,20158,4
8440,20158,14
8441,20159,5
8442,20159,14
8443,20160,15
8444,20161,16
8445,20162,3
8446,20162,14
8447,20163,4
8448,20163,14
8449,20164,5
8450,20164,14
8451,20165,15
8452,20166,16
8453,20167,3
8454,20167,14
8455,20168,4
8456,20168,14
8457,20169,5
8458,20169,14
8459,20170,15
8460,20171,16
8461,20178,3
8462,20179,4
8463,20180,5
8464,20182,3
8465,20183,4
8466,20184,5
8467,20186,3
8468,20186,14
8469,20187,4
8470,20187,14
8471,20188,5
8472,20188,14
8473,20189,15
8474,20190,16
8475,20191,3
8476,20191,14
8477,20192,4
8478,20192,14
8479,20193,5
8480,20193,14
8481,20194,15
8482,20195,16
8483,20196,3
8484,20196,14
8485,20197,4
8486,20197,14
8487,20198,5
8488,20198,14
8489,20199,15
8490,20200,16
8491,20201,3
8492,20201,14
8493,20202,4
8494,20202,14
8495,20203,5
8496,20203,14
8497,20204,15
8498,20205,16
8499,20212,3
8500,20213,4
8501,20214,5
8502,20216,3
8503,20217,4
8504,20218,5
8505,20220,3
8506,20220,14
8507,20221,4
8508,20221,14
8509,20222,5
8510,20222,14
8511,20223,15
8512,20224,16
8513,20225,3
8514,20225,14
8515,20226,4
8516,20226,14
8517,20227,5
8518,20227,14
8519,20228,15
8520,20229,16
8521,20230,3
8522,20230,14
8523,20231,4
8524,20231,14
8525,20232,5
8526,20232,14
8527,20233,15
8528,20234,16
8529,20235,3
8530,20235,14
8531,20236,4
8532,20236,14
8533,20237,5
8534,20237,14
8535,20238,15
8536,20239,16
8537,20246,3
8538,20247,4
8539,20248,5
8540,20250,3
8541,20251,4
8542,20252,5
8543,20254,3
8544,20254,14
8545,20255,4
8546,20255,14
8547,20256,5
8548,20256,14
8549,20257,15
8550,20258,16
8551,20259,3
8552,20259,14
8553,20260,4
8554,20260,14
8555,20261,5
8556,20261,14
8557,20262,15
8558,20263,16
8559,20264,3
8560,20264,14
8561,20265,4
8562,20265,14
8563,20266,5
8564,20266,14
8565,20267,15
8566,20268,16
8567,20269,3
8568,20269,14
8569,20270,4
8570,20270,14
8571,20271,5
8572,20271,14
8573,20272,15
8574,20273,16
8575,20280,3
8576,20281,4
8577,20282,5
8578,20284,3
8579,20285,4
8580,20286,5
8581,20288,3
8582,20288,14
8583,20289,4
8584,20289,14
8585,20290,5
8586,20290,14
8587,20291,15
8588,20292,16
8589,20293,3
8590,20293,14
8591,20294,4
8592,20294,14
8593,20295,5
8594,20295,14
8595,20296,15
8596,20297,16
8597,20298,3
8598,20298,14
8599,20299,4
8600,20299,14
8601,20300,5
8602,20300,14
8603,20301,15
8604,20302,16
8605,20303,3
8606,20303,14
8607,20304,4
8608,20304,14
8609,20305,5
8610,20305,14
8611,20306,15
8612,20307,16
8613,20314,3
8614,20315,4
8615,20316,5
8616,20318,3
8617,20319,4
8618,20320,5
8619,20322,3
8620,20322,14
8621,20323,4
8622,20323,14
8623,20324,5
8624,20324,14
8625,20325,15
8626,20326,16
8627,20327,3
8628,20327,14
8629,20328,4
8630,20328,14
8631,20329,5
8632,20329,14
8633,20330,15
8634,20331,16
8635,20332,3
8636,20332,14
8637,20333,4
8638,20333,14
8639,20334,5
8640,20334,14
8641,20335,15
8642,20336,16
8643,20337,3
8644,20337,14
8645,20338,4
8646,20338,14
8647,20339,5
8648,20339,14
8649,20340,15
8650,20341,16
8651,20348,3
8652,20349,4
8653,20350,5
8654,20352,3
8655,20353,4
8656,20354,5
8657,20356,3
8658,20356,14
8659,20357,4
8660,20357,14
8661,20358,5
8662,20358,14
8663,20359,15
8664,20360,16
8665,20361,3
8666,20361,14
8667,20362,4
8668,20362,14
8669,20363,5
8670,20363,14
8671,20364,15
8672,20365,16
8673,20366,3
8674,20366,14
8675,20367,4
8676,20367,14
8677,20368,5
8678,20368,14
8679,20369,15
8680,20370,16
8681,20371,3
8682,20371,14
8683,20372,4
8684,20372,14
8685,20373,5
8686,20373,14
8687,20374,15
8688,20375,16
8689,20382,3
8690,20383,4
8691,20384,5
8692,20386,3
8693,20387,4
8694,20388,5
8695,20390,3
8696,20390,14
8697,20391,4
8698,20391,14
8699,20392,5
8700,20392,14
8701,20393,15
8702,20394,16
8703,20395,3
8704,20395,14
8705,20396,4
8706,20396,14
8707,20397,5
8708,20397,14
8709,20398,15
8710,20399,16
8711,20400,3
8712,20400,14
8713,20401,4
8714,20401,14
8715,20402,5
8716,20402,14
8717,20403,15
8718,20404,16
8719,20405,3
8720,20405,14
8721,20406,4
8722,20406,14
8723,20407,5
8724,20407,14
8725,20408,15
8726,20409,16
8727,20416,2
8728,20417,1
8729,20418,2
8730,20419,1
8731,20420,3
8732,20420,14
8733,20421,4
8734,20421,14
8735,20422,5
8736,20422,14
8737,20423,15
8738,20424,16
8739,20425,14
8740,20426,15
8741,20427,16
8742,20428,14
8743,20429,15
8744,20430,16
8745,20431,14
8746,20432,15
8747,20433,16
8748,20434,3
8749,20435,4
8750,20436,5
8751,20437,3
8752,20438,4
8753,20439,5
8754,20447,3
8755,20447,14
8756,20448,4
8757,20448,14
8758,20449,5
8759,20449,14
8760,20450,15
8761,20451,16
8762,20452,14
8763,20453,15
8764,20454,16
8765,20455,14
8766,20456,15
8767,20457,16
8768,20458,14
8769,20459,15
8770,20460,16
8771,20461,3
8772,20462,4
8773,20463,5
8774,20464,3
8775,20465,4
8776,20466,5
8777,20485,3
8778,20486,4
8779,20487,5
8780,20492,3
8781,20493,4
8782,20494,5
8783,20516,3
8784,20517,4
8785,20518,5
8786,20523,3
8787,20524,4
8788,20525,5
8789,20563,14
8790,20564,15
8791,20565,16
8792,20566,14
8793,20567,15
8794,20568,16
8795,20569,14
8796,20570,15
8797,20571,16
8798,20572,14
8799,20573,15
8800,20574,16
8801,20611,14
8802,20612,15
8803,20613,16
8804,20614,14
8805,20615,15
8806,20616,16
8807,20617,14
8808,20618,15
8809,20619,16
8810,20620,14
8811,20621,15
8812,20622,16
8813,20632,14
8814,20633,15
8815,20634,16
8816,20635,14
8817,20636,15
8818,20637,16
8819,20638,14
8820,20639,15
8821,20640,16
8822,20641,14
8823,20642,15
8824,20643,16
8825,20680,14
8826,20681,15
8827,20682,16
8828,20683,14
8829,20684,15
8830,20685,16
8831,20686,14
8832,20687,15
8833,20688,16
8834,20689,14
8835,20690,15
8836,20691,16
8837,20714,3
8838,20715,4
8839,20716,5
8840,20721,3
8841,20722,4
8842,20723,5
8843,20732,3
8844,20733,4
8845,20734,5
8846,20736,14
8847,20737,15
8848,20738,16
8849,20739,3
8850,20739,14
8851,20740,4
8852,20740,14
8853,20741,5
8854,20741,14
8855,20742,15
8856,20743,16
8857,20744,14
8858,20745,15
8859,20746,16
8860,20747,14
8861,20748,15
8862,20749,16
8863,20750,3
8864,20751,4
8865,20752,5
8866,20753,3
8867,20754,4
8868,20755,5
8869,20785,2
8870,20786,1
8871,20787,2
8872,20788,1
8873,20789,14
8874,20790,15
8875,20791,16
8876,20792,14
8877,20793,15
8878,20794,16
8879,20795,14
8880,20796,15
8881,20797,16
8882,20798,14
8883,20799,15
8884,20800,16
8885,20835,14
8886,20836,15
8887,20837,16
8888,20838,14
8889,20839,15
8890,20840,16
8891,20841,14
8892,20842,15
8893,20843,16
8894,20844,14
8895,20845,15
8896,20846,16
8897,20856,14
8898,20857,15
8899,20858,16
